bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
5,0.55,17,3,complied,10242,-6.473252,1.333493
5,0.55,17,3,refused,30781,-6.571798,1.323813
5,0.55,17,4,complied,10242,-6.048586,1.717568
5,0.55,17,4,refused,30781,-6.188787,1.673984
5,0.55,18,0,complied,10242,-1.461949,1.119979
5,0.55,18,0,refused,30781,-1.522096,1.150835
5,0.55,18,1,complied,10242,0.045689,1.134668
5,0.55,18,1,refused,30781,-0.008149,1.118185
5,0.55,18,2,complied,10242,1.847587,1.071298
5,0.55,18,2,refused,30781,1.748923,1.092969
5,0.55,18,3,complied,10242,-3.417675,1.792182
5,0.55,18,3,refused,30781,-3.530873,1.760375
5,0.55,18,4,complied,10242,-9.021676,1.413494
5,0.55,18,4,refused,30781,-9.180959,1.385142
5,0.55,21,0,complied,10242,2.230757,1.198559
5,0.55,21,0,refused,30781,2.288152,1.228252
5,0.55,21,1,complied,10242,-4.03586,1.664917
5,0.55,21,1,refused,30781,-4.146857,1.670862
5,0.55,21,2,complied,10242,1.033648,1.194019
5,0.55,21,2,refused,30781,1.050696,1.170944
5,0.55,21,3,complied,10242,-0.00493,1.320333
5,0.55,21,3,refused,30781,-0.062108,1.326663
5,0.55,21,4,complied,10242,0.524121,1.261224
5,0.55,21,4,refused,30781,0.496974,1.302275
5,0.55,24,0,complied,10242,2.344257,2.03127
5,0.55,24,0,refused,30781,2.130492,2.072636
5,0.55,24,1,complied,10242,2.288654,1.027065
5,0.55,24,1,refused,30781,2.162368,1.037343
5,0.55,24,2,complied,10242,1.464669,1.215385
5,0.55,24,2,refused,30781,1.382727,1.225047
5,0.55,24,3,complied,10242,2.530575,1.155982
5,0.55,24,3,refused,30781,2.460674,1.141176
5,0.55,24,4,complied,10242,1.444608,1.094174
5,0.55,24,4,refused,30781,1.387623,1.091439
5,0.55,35,0,complied,10242,-0.58799,1.437173
5,0.55,35,0,refused,30781,-0.581241,1.41679
5,0.55,35,1,complied,10242,-1.981447,1.180482
5,0.55,35,1,refused,30781,-1.996977,1.14232
5,0.55,35,2,complied,10242,-4.590927,2.621536
5,0.55,35,2,refused,30781,-4.8926,2.710326
5,0.55,35,3,complied,10242,-5.157132,1.274285
5,0.55,35,3,refused,30781,-5.101246,1.270446
5,0.55,35,4,complied,10242,-1.106555,1.558016
5,0.55,35,4,refused,30781,-1.078849,1.590411
6,0.65,17,0,complied,10237,3.964342,1.004494
6,0.65,17,0,refused,30763,3.961306,1.030768
6,0.65,17,1,complied,10237,2.441721,1.148346
6,0.65,17,1,refused,30763,2.385529,1.1451
6,0.65,17,2,complied,10237,3.890768,1.102173
6,0.65,17,2,refused,30763,3.935556,1.102647
6,0.65,17,3,complied,10237,-6.397981,1.340213
6,0.65,17,3,refused,30763,-6.540709,1.310423
6,0.65,17,4,complied,10237,-6.025547,1.747946
6,0.65,17,4,refused,30763,-6.251563,1.686218
6,0.65,18,0,complied,10237,-1.453223,1.141902
6,0.65,18,0,refused,30763,-1.453729,1.125158
6,0.65,18,1,complied,10237,0.033704,1.102935
6,0.65,18,1,refused,30763,-0.035542,1.129952
6,0.65,18,2,complied,10237,1.832354,1.104513
6,0.65,18,2,refused,30763,1.796224,1.124276
6,0.65,18,3,complied,10237,-3.395333,1.735825
6,0.65,18,3,refused,30763,-3.591858,1.734017
6,0.65,18,4,complied,10237,-9.022393,1.395743
6,0.65,18,4,refused,30763,-9.154506,1.375742
6,0.65,21,0,complied,10237,2.243291,1.203336
6,0.65,21,0,refused,30763,2.242119,1.210153
6,0.65,21,1,complied,10237,-4.111464,1.670862
6,0.65,21,1,refused,30763,-4.191581,1.661854
6,0.65,21,2,complied,10237,1.023628,1.221307
6,0.65,21,2,refused,30763,1.065115,1.18521
6,0.65,21,3,complied,10237,-0.00764,1.34276
6,0.65,21,3,refused,30763,-0.115191,1.307493
6,0.65,21,4,complied,10237,0.498636,1.289382
6,0.65,21,4,refused,30763,0.448604,1.32501
6,0.65,24,0,complied,10237,2.599609,1.969428
6,0.65,24,0,refused,30763,2.253634,2.076256
6,0.65,24,1,complied,10237,2.238644,1.026309
6,0.65,24,1,refused,30763,2.177891,1.063947
6,0.65,24,2,complied,10237,1.455364,1.259067
6,0.65,24,2,refused,30763,1.389553,1.214431
6,0.65,24,3,complied,10237,2.394556,1.168925
6,0.65,24,3,refused,30763,2.460209,1.142097
6,0.65,24,4,complied,10237,1.434231,1.111151
6,0.65,24,4,refused,30763,1.464617,1.119042
6,0.65,35,0,complied,10237,-0.599723,1.424161
6,0.65,35,0,refused,30763,-0.558643,1.397567
6,0.65,35,1,complied,10237,-1.955488,1.146401
6,0.65,35,1,refused,30763,-1.977493,1.139353
6,0.65,35,2,complied,10237,-4.405454,2.422701
6,0.65,35,2,refused,30763,-4.694766,2.59503
6,0.65,35,3,complied,10237,-5.195477,1.263663
6,0.65,35,3,refused,30763,-5.075586,1.22919
6,0.65,35,4,complied,10237,-1.092314,1.56361
6,0.65,35,4,refused,30763,-1.03965,1.568928
7,0.75,17,0,complied,10229,3.904196,1.011972
7,0.75,17,0,refused,30759,3.972526,1.039773
