layer,progress_bin,bin_start_fraction,bin_end_fraction,subset,n_success,n_failure,success_mean,failure_mean,success_std,failure_std,mean_difference,cohen_d,hedges_g,success_ci_low,success_ci_high,failure_ci_low,failure_ci_high,mann_whitney_u,mann_whitney_p,permutation_p,bootstrap_ci_low,bootstrap_ci_high,mann_whitney_q_bh,n_judge_success,n_judge_failure,judge_success_mean,judge_failure_mean
8,4,0.4,0.5,excl_censored,19,21,2.1889737456070275,1.8925920339913516,0.23997413446959967,0.21221767449834927,0.29638171161567595,1.3126362211414677,1.2865573558207763,2.082561969014164,2.286923813520156,1.8134755078491063,1.991334218966787,311.0,0.002644304406362379,0.00029997000299970003,0.15517772167857055,0.42588466768075756,0.005262297326094287,4,36,2.0112120095135295,2.0358357178416053
8,5,0.5,0.6,all,19,22,2.2205733455596803,1.898803818388633,0.24302083296643448,0.2194494458578689,0.32176952717104723,1.3951878682152503,1.3681842320562454,2.1097087301868176,2.316074182632503,1.816145922601941,1.9892304029035248,342.0,0.0005319567266736574,0.00039996000399960006,0.18050772378332966,0.45871389396877554,0.002346419927533176,4,37,2.040993120292421,2.048665002405788
8,5,0.5,0.6,excl_censored,19,21,2.2205733455596803,1.9028747246789917,0.24302083296643448,0.2240159428016614,0.3176986208806887,1.362277425819112,1.3352123113988648,2.111720251206678,2.318194764291057,1.8147341248671622,1.99947217657545,326.0,0.0006435112724156713,0.00039996000399960006,0.171295215615801,0.45091512100475123,0.003193251064842001,4,36,2.040993120292421,2.055202508408974
8,6,0.6,0.7,all,19,22,2.1896821732195986,1.9259886670613147,0.24504493720572434,0.21459410466058626,0.2636935061582839,1.1507377134714956,1.1284653706301118,2.0804219136149413,2.2915799270054533,1.8456723524608998,2.0153899607235215,312.0,0.0073667083681546825,0.0012998700129987,0.12665536588970464,0.3941153784435273,0.009757229626694945,4,37,2.01971750759523,2.051265998274064
8,6,0.6,0.7,excl_censored,19,21,2.1896821732195986,1.9298731846852633,0.24504493720572434,0.21909950780453125,0.2598089885343353,1.1210656245886401,1.0987927976100578,2.0857024441112855,2.288989149037701,1.8427799936730656,2.030046890536356,297.0,0.008610472967426036,0.0022997700229977,0.11315575312484899,0.3979430463743269,0.011480630623234714,4,36,2.01971750759523,2.057011892755055
8,7,0.7,0.8,all,19,22,2.231160324394737,1.9250000893702106,0.25879339109845007,0.21820482576041747,0.3061602350245263,1.2874671571163219,1.2625484379463285,2.1153380034807565,2.339534996241719,1.843623666248465,2.0205605175580503,323.0,0.003003459393580646,0.0004999500049995,0.15647114420052843,0.44759554897473286,0.0051561534653744995,4,37,2.0695271620501514,2.066592958957947
8,7,0.7,0.8,excl_censored,19,21,2.231160324394737,1.9293605791544561,0.25879339109845007,0.2226090583525956,0.30179974524028075,1.2552562411673522,1.2303173754487955,2.1175929438593233,2.3417425580768754,1.843729031429828,2.027948433987586,307.0,0.0037556942034487764,0.0007999200079992001,0.15529039397850555,0.4436496071357046,0.006447543696907771,4,36,2.0695271620501514,2.073069713265083
8,8,0.8,0.9,all,19,22,2.2587830809342777,1.9483631725055568,0.26924338244969276,0.21519941349153046,0.3104199084287209,1.2845880524123738,1.2597250578495536,2.131608146911186,2.3704099839160304,1.865175284779786,2.0393362948929226,322.0,0.0032690189024478997,0.00019998000199980003,0.16188175758779952,0.4511017054534965,0.005448364837413166,4,37,2.11291176545171,2.0899789532720723
8,8,0.8,0.9,excl_censored,19,21,2.2587830809342777,1.9565674963125717,0.26924338244969276,0.2169595457280979,0.30221558462170606,1.24301462491863,1.218318970118922,2.1359230654245223,2.3703698544175964,1.8688652227609925,2.052801847801872,305.0,0.004457673402773676,0.0012998700129987,0.14607846119031168,0.44579578502047257,0.007047704984622412,4,36,2.11291176545171,2.0986985805141227
8,9,0.9,1.0,all,19,22,2.2290844871146946,1.981497640324445,0.20110978644072547,0.2083731601491806,0.24758684679024956,1.2074296916464848,1.1840600847113916,2.139609672709243,2.309861186323253,1.9013708753788752,2.0684547886041327,323.0,0.003003459393580646,0.00039996000399960006,0.1202376540087947,0.3698653580835462,0.0051561534653744995,4,37,2.127149069765185,2.0928907314393577
8,9,0.9,1.0,excl_censored,19,21,2.2290844871146946,1.9881257373458694,0.20110978644072547,0.2111291571152283,0.24095874976882525,1.1671883188884808,1.1439991469900341,2.1359101731039183,2.3111262518066207,1.9051345368821913,2.0833198928936847,306.0,0.004093045844708802,0.0008999100089991,0.11487752369683854,0.3571050989813999,0.006793437086653613,4,36,2.127149069765185,2.099851373899492
9,0,0.0,0.1,all,19,22,2.5877452985419587,2.01718194504936,0.3979983398709522,0.37202291529497755,0.5705633534925987,1.4849532567115975,1.4562122259365342,2.3961621355321667,2.749232166358275,1.872969748241213,2.177688591318556,361.0,7.467752166289718e-05,0.00019998000199980003,0.3245661936047766,0.7895342310720508,0.0015721583507978356,4,37,2.294137316594346,2.2802328161352907
9,0,0.0,0.1,excl_censored,19,21,2.5877452985419587,2.0250478689441564,0.3979983398709522,0.3793307807882193,0.5626974295978022,1.4491858846437737,1.4203941121011823,2.4048525706068022,2.7495402749774707,1.8866332183802614,2.1915149156709566,343.0,0.00010750072954928752,0.00029997000299970003,0.324369581270808,0.7855219618780945,0.0020886860850846817,4,36,2.294137316594346,2.292128240381865
9,1,0.1,0.2,all,19,22,2.544889946462732,2.0857749354803086,0.35914362543125244,0.302177181966582,0.4591150109824236,1.392545693656357,1.3655931963597823,2.3790811094515543,2.69912206617075,1.9737405987860448,2.2082922953361157,334.0,0.001134037511943275,9.999000099990002e-05,0.25238285713852215,0.65184369281608,0.0030040728793199337,4,37,2.286667010416648,2.2998186357214077
9,1,0.1,0.2,excl_censored,19,21,2.544889946462732,2.0934306863308305,0.35914362543125244,0.3074454402479541,0.45145926013190163,1.3559931407397692,1.329052879665469,2.3827957061852505,2.6918532004788047,1.973553133405059,2.2350210654397786,317.0,0.0015305708692109107,0.00029997000299970003,0.25215196544691537,0.6414368023363825,0.00394986030764106,4,36,2.286667010416648,2.3102301487242425
9,2,0.2,0.3,all,19,22,2.5496147952196124,2.15173270909057,0.31759773053981616,0.2916307571934174,0.39788208612904263,1.3092905848749608,1.2839494767806066,2.4006024146135143,2.6754116829033756,2.043140374452468,2.280210812216004,328.0,0.0019476215396976057,0.00039996000399960006,0.21111588684296334,0.5717263276554622,0.004015714514840424,4,37,2.3511233864250705,2.3344947882017535
9,2,0.2,0.3,excl_censored,19,21,2.5496147952196124,2.1581313239081292,0.31759773053981616,0.2972459537061649,0.3914834713114832,1.2749642715888314,1.2496338555970004,2.411494944083047,2.6886061412557525,2.042424698843347,2.2873704002459885,312.0,0.0024181155429086843,0.00039996000399960006,0.19643483285712546,0.5704066611369368,0.005011638430898828,4,36,2.3511233864250705,2.343304037931752
9,3,0.3,0.4,all,19,22,2.5984593831919702,2.2152837394429827,0.3027262346680927,0.259926012260582,0.3831756437489875,1.3660807948345401,1.3396405213861295,2.457710431992154,2.727252233767082,2.117089299617972,2.3265648411127677,331.0,0.0014904403708231285,0.00019998000199980003,0.2003897987661369,0.5380175464045412,0.0035486675495788773,4,37,2.4339464457787234,2.3884103990615717
9,3,0.3,0.4,excl_censored,19,21,2.5984593831919702,2.223108002292998,0.3027262346680927,0.2636767860144249,0.37535138089897213,1.327048748676198,1.3006835417488563,2.4620733386381493,2.72404458913875,2.118331179973247,2.3458419676402245,313.0,0.0022097656717117685,0.00029997000299970003,0.20319864826724826,0.5387071135236139,0.004777871722620041,4,36,2.4339464457787234,2.397783626269042
9,4,0.4,0.5,all,19,22,2.611537996253639,2.2212623493105172,0.3135201844506977,0.24194205446912728,0.39027564694312167,1.4074958934365243,1.380254037434527,2.4707197777548435,2.743559692837597,2.1309361684399533,2.3269413950775197,334.0,0.001134037511943275,0.00019998000199980003,0.21126503683786585,0.5527428589821987,0.0030040728793199337,4,37,2.36805716156508,2.4058044585781135
9,4,0.4,0.5,excl_censored,19,21,2.611537996253639,2.227755727279104,0.3135201844506977,0.245944644564275,0.3837822689745347,1.3706777209284118,1.3434457132278472,2.469802707469147,2.7432656055034785,2.1295485407014616,2.3363079819238735,318.0,0.001393916027072069,9.999000099990002e-05,0.2104186438062862,0.5481486955001412,0.003742056448515622,4,36,2.36805716156508,2.414718432095001
9,5,0.5,0.6,all,19,22,2.6460706750258276,2.241131919177689,0.32607670962500157,0.2460149441405371,0.40493875584813877,1.417021885470951,1.3895956554295779,2.4961330175019225,2.781437275183747,2.1459400347672752,2.3496037664849703,333.0,0.0012429900388831849,0.00019998000199980003,0.2245133869847691,0.5735205778431733,0.0031668536022501524,4,37,2.429053155784374,2.428757633088172
9,5,0.5,0.6,excl_censored,19,21,2.6460706750258276,2.2440545019866343,0.32607670962500157,0.2516986530598433,0.40201617303919335,1.3895028903312492,1.3618968726425489,2.496222110641036,2.7880003803895717,2.1416980902473854,2.3518044073415845,317.0,0.0015305708692109107,0.00019998000199980003,0.2253507942501265,0.5734186664866656,0.00394986030764106,4,36,2.429053155784374,2.4356742984464597
9,6,0.6,0.7,all,19,22,2.6145716745423653,2.274556411355413,0.30474942174027414,0.24017877645437233,0.3400152631869524,1.2505488857377698,1.2263447137557484,2.4741509677670397,2.738373372253546,2.180280911759982,2.380228758647803,321.0,0.0035558034883858606,0.0005999400059994001,0.1733655392453322,0.5037388282259789,0.005712134117888933,4,37,2.4044030843006317,2.435121365646527
9,6,0.6,0.7,excl_censored,19,21,2.6145716745423653,2.2784531989337644,0.30474942174027414,0.24539634159421359,0.33611847560860086,1.2217523096125786,1.197479084918289,2.4838299757781384,2.741029892558944,2.1802040207790254,2.3845264955578647,306.0,0.004093045844708802,0.0005999400059994001,0.15999686760755366,0.49980566947394006,0.006793437086653613,4,36,2.4044030843006317,2.4418546293530965
9,7,0.7,0.8,all,19,22,2.675605079407756,2.2661688157506763,0.3188790583930754,0.2571762391145863,0.40943626365707964,1.42508851602194,1.3975061576473218,2.529368470782266,2.8109049054367543,2.16119575527843,2.3810628224232793,344.0,0.00043741672787535964,0.00029997000299970003,0.2314496693962567,0.576991186983869,0.0022722946902616085,4,37,2.4429592186119504,2.4573073940760666
