window_size,layer,subset,n_success,n_failure,success_mean,failure_mean,success_std,failure_std,mean_difference,cohen_d,hedges_g,mann_whitney_u,mann_whitney_p,permutation_p,bootstrap_ci_low,bootstrap_ci_high,n_judge_success,n_judge_failure,judge_success_mean,judge_failure_mean
500,30,excl_censored,19,21,16.46838268989011,12.627645207041784,4.518878788674435,2.5439035514694877,3.8407374828483256,1.062015822257083,1.0409161701592602,312.0,0.0024181155429086843,0.001999800019998,1.6167672839345237,6.017814921720409,4,36,13.043170230507851,14.608531653715504
500,31,all,19,22,20.530711229926663,15.749115998593243,5.412009018820454,2.997540157839585,4.781595231333419,1.1160321529418027,1.0944315306268,329.0,0.0017825908825435677,0.0007999200079992001,2.216214944519651,7.539758373109885,4,37,16.342674615859984,18.140361266870755
500,31,excl_censored,19,21,20.530711229926663,15.744991615408944,5.412009018820454,3.0715006762749333,4.785719614517719,1.1025874027012088,1.0806816927137677,313.0,0.0022097656717117685,0.000999900009999,2.0848081532698353,7.47487811149102,4,36,16.342674615859984,18.204378856354293
500,32,all,19,22,23.799821850136706,17.90390433426337,6.531120049708564,3.5588743238083866,5.895917515873336,1.1451708999306784,1.123006301867504,330.0,0.0016305036228348349,0.0008999100089991,2.622589630468524,9.038475660859937,4,37,18.5853479719162,20.8578680707764
500,32,excl_censored,19,21,23.799821850136706,17.89246082367216,6.531120049708564,3.646346217709625,5.907361026464546,1.1326210306684912,1.1101186260856735,314.0,0.002017988592121406,0.0014998500149985001,2.8536392383185554,9.12898839407494,4,36,18.5853479719162,20.933247237834667
500,33,all,19,22,29.359985147990677,22.713757077585566,7.167218237106722,4.014558266995221,6.646228070405112,1.1678577766684686,1.1452540777652078,331.0,0.0014904403708231285,0.0011998800119988001,3.0537817066993407,10.02602091192495,4,37,23.89964756190777,25.998480628947956
500,33,excl_censored,19,21,29.359985147990677,22.70523945760727,7.167218237106722,4.113494388171385,6.6547456903834075,1.154280708958325,1.1313479796412722,315.0,0.001841595484321759,0.0012998700129987,2.95719109668906,10.356707557714184,4,36,23.89964756190777,26.084754338165126
500,34,all,19,22,34.550183702719835,27.729621436010703,8.248591399502567,4.613742318415056,6.820562266709132,1.0417655143119338,1.0216023108091221,329.0,0.0017825908825435677,0.0010998900109989002,2.4996315021673494,10.957063056100722,4,37,28.540811209201816,31.144376138029866
500,34,excl_censored,19,21,34.550183702719835,27.696104086489907,8.248591399502567,4.724933677414325,6.854079616229928,1.0335366128803984,1.013002772889397,313.0,0.0022097656717117685,0.0017998200179982,2.7250354932270646,10.933028690325017,4,36,28.540811209201816,31.219678648087715
500,35,all,19,22,39.183988721998105,32.28681498297778,8.567109207851422,4.715035379649278,6.8971737390203245,1.0186435429435823,0.9989278614672549,332.0,0.0013615386422443356,0.0025997400259974,2.8024148818781995,11.205089059921315,4,37,33.35574374508858,35.71304703684111
500,35,excl_censored,19,21,39.183988721998105,32.2559357234864,8.567109207851422,4.829193519699746,6.928052998511703,1.010125361109252,0.9900566453256244,316.0,0.0016794712381882463,0.0033996600339966003,2.664783282768046,11.330377129616116,4,36,33.35574374508858,35.79020724807846
500,36,all,19,22,46.62042098431838,39.422523318247364,9.477902283945028,5.694301066732893,7.1978976660710146,0.937722881726293,0.9195734065961066,329.0,0.0017825908825435677,0.004399560043995601,2.3561971034261626,11.747885094808609,4,37,40.676358866214755,42.98319124969276
500,36,excl_censored,19,21,46.62042098431838,39.386537975175045,9.477902283945028,5.8323584117374665,7.233883009143334,0.9303714266889948,0.9118872261587498,313.0,0.0022097656717117685,0.0045995400459954,2.448675366666151,11.880766878274796,4,36,40.676358866214755,43.06110724210739
500,37,all,19,22,54.55452746044961,46.64951414975253,10.189432838184372,6.5998205329824975,7.905013310697086,0.9356970054588358,0.9175867408370518,336.0,0.0009421334173269092,0.0059994000599940004,2.821101441778854,12.972548689832404,4,37,48.395499363422395,50.52009015106511
500,37,excl_censored,19,21,54.55452746044961,46.60167108853658,10.189432838184372,6.758893228884134,7.952856371913036,0.9293895395027743,0.9109248466649708,320.0,0.0011537424302101517,0.0045995400459954,2.6895195285155267,12.863447574807159,4,36,48.395499363422395,50.5996976987256
