layer,head,component,succ_mean,fail_mean,delta,n_succ,n_fail
16,15,injected_reasoning,0.0,0.0002185558596709664,-0.0002185558596709664,7,33
16,16,benign_puzzle_scaffold,0.26018754516472126,0.09970160038859514,0.1604859447761261,7,33
16,16,final_answer_cue,0.3668362454932944,0.5316830396428693,-0.16484679414957493,7,33
16,16,harmful_instruction,0.0,0.0005206977912731878,-0.0005206977912731878,7,33
16,16,injected_reasoning,0.0,0.00032023703993564037,-0.00032023703993564037,7,33
16,17,benign_puzzle_scaffold,0.2963261223705831,0.10919479011594996,0.18713133225463313,7,33
16,17,final_answer_cue,0.39932151531809457,0.5772813759414244,-0.1779598606233298,7,33
16,17,harmful_instruction,0.0,0.0007871263422516866,-0.0007871263422516866,7,33
16,17,injected_reasoning,0.0,0.000315482478814179,-0.000315482478814179,7,33
16,18,benign_puzzle_scaffold,0.6136515587405672,0.5387321590504243,0.07491939969014294,7,33
16,18,final_answer_cue,0.15668632012036993,0.22570948470761443,-0.0690231645872445,7,33
16,18,harmful_instruction,0.0,0.0002965169669379388,-0.0002965169669379388,7,33
16,18,injected_reasoning,0.0,0.004979723272439749,-0.004979723272439749,7,33
16,19,benign_puzzle_scaffold,0.500788590237754,0.3986985487657355,0.1020900414720185,7,33
16,19,final_answer_cue,0.24765998205341866,0.3629108192864243,-0.11525083723300567,7,33
16,19,harmful_instruction,0.0,0.00015591672925702115,-0.00015591672925702115,7,33
16,19,injected_reasoning,0.0,0.006144443771344549,-0.006144443771344549,7,33
16,20,benign_puzzle_scaffold,0.5550091389380889,0.44892953285585024,0.10607960608223865,7,33
16,20,final_answer_cue,0.20153639017046127,0.3035857517437687,-0.1020493615733074,7,33
16,20,harmful_instruction,0.0,0.00025822408161824297,-0.00025822408161824297,7,33
16,20,injected_reasoning,0.0,0.004188592119597435,-0.004188592119597435,7,33
16,21,benign_puzzle_scaffold,0.3747491376044914,0.3397455226521063,0.03500361495238513,7,33
16,21,final_answer_cue,0.08224208041376237,0.1366431833786472,-0.05440110296488483,7,33
16,21,harmful_instruction,0.0,8.159501773894781e-05,-8.159501773894781e-05,7,33
16,21,injected_reasoning,0.0,0.003797181711807562,-0.003797181711807562,7,33
16,22,benign_puzzle_scaffold,0.20394614977688982,0.13264073173721627,0.07130541803967355,7,33
16,22,final_answer_cue,0.12340009297243178,0.19106542785048722,-0.06766533487805544,7,33
16,22,harmful_instruction,0.0,0.0002428183683733617,-0.0002428183683733617,7,33
16,22,injected_reasoning,0.0,0.00042109675650769897,-0.00042109675650769897,7,33
16,23,benign_puzzle_scaffold,0.41461011019018457,0.30598521809155343,0.10862489209863113,7,33
16,23,final_answer_cue,0.25524731767671,0.37311530920381436,-0.11786799152710437,7,33
16,23,harmful_instruction,0.0,0.0002598303232524317,-0.0002598303232524317,7,33
16,23,injected_reasoning,0.0,0.001274908131330658,-0.001274908131330658,7,33
17,0,benign_puzzle_scaffold,0.21589250608630278,0.1949250563857933,0.020967449700509483,7,33
17,0,final_answer_cue,0.1674897848017917,0.22078542390818764,-0.05329563910639595,7,33
17,0,harmful_instruction,0.0,0.00015112085265534295,-0.00015112085265534295,7,33
17,0,injected_reasoning,0.0,0.0006962501716981554,-0.0006962501716981554,7,33
17,1,benign_puzzle_scaffold,0.19324023399701112,0.1398357983437247,0.053404435653286425,7,33
17,1,final_answer_cue,0.07890564332072396,0.12916698777118266,-0.0502613444504587,7,33
17,1,harmful_instruction,0.0,9.047048277826927e-05,-9.047048277826927e-05,7,33
17,1,injected_reasoning,0.0,0.0007377384419717185,-0.0007377384419717185,7,33
17,2,benign_puzzle_scaffold,0.14534179662777186,0.11914868055427762,0.02619311607349424,7,33
17,2,final_answer_cue,0.046916414955298504,0.07289365942845573,-0.025977244473157225,7,33
17,2,harmful_instruction,0.0,3.453137423843146e-05,-3.453137423843146e-05,7,33
17,2,injected_reasoning,0.0,0.00047369337714140195,-0.00047369337714140195,7,33
17,3,benign_puzzle_scaffold,0.5474604289835537,0.475619971979749,0.07184045700380476,7,33
17,3,final_answer_cue,0.16888106596401226,0.23275998668466272,-0.06387892072065046,7,33
17,3,harmful_instruction,0.0,0.00010310492482744631,-0.00010310492482744631,7,33
17,3,injected_reasoning,0.0,0.0059435879994477435,-0.0059435879994477435,7,33
17,4,benign_puzzle_scaffold,0.48043365742419064,0.3816456216998815,0.09878803572430916,7,33
17,4,final_answer_cue,0.24950219222817507,0.35005294752910665,-0.10055075530093158,7,33
17,4,harmful_instruction,0.0,0.0003585782007411001,-0.0003585782007411001,7,33
17,4,injected_reasoning,0.0,0.005760962503797928,-0.005760962503797928,7,33
17,5,benign_puzzle_scaffold,0.40002743669467355,0.24887667079463419,0.15115076590003937,7,33
17,5,final_answer_cue,0.31795670930005693,0.4584914100444073,-0.14053470074435037,7,33
17,5,harmful_instruction,0.0,0.0007211744914698284,-0.0007211744914698284,7,33
17,5,injected_reasoning,0.0,0.0016553199870681175,-0.0016553199870681175,7,33
17,6,benign_puzzle_scaffold,0.140970462981755,0.06048651427138784,0.08048394871036715,7,33
17,6,final_answer_cue,0.1885817126221407,0.2620874234537418,-0.0735057108316011,7,33
17,6,harmful_instruction,0.0,0.00033416168001803545,-0.00033416168001803545,7,33
17,6,injected_reasoning,0.0,0.00017701483892806845,-0.00017701483892806845,7,33
17,7,benign_puzzle_scaffold,0.23331132870418994,0.09243531852350771,0.14087601018068224,7,33
17,7,final_answer_cue,0.3267273150501468,0.44656569063724966,-0.11983837558710286,7,33
17,7,harmful_instruction,0.0,0.0007023753834598573,-0.0007023753834598573,7,33
17,7,injected_reasoning,0.0,0.0002940423793155597,-0.0002940423793155597,7,33
17,8,benign_puzzle_scaffold,0.2335089127525285,0.054112859715612104,0.1793960530369164,7,33
17,8,final_answer_cue,0.3914308168082627,0.5299668968418306,-0.13853608003356793,7,33
17,8,harmful_instruction,0.0,0.0011029177236562412,-0.0011029177236562412,7,33
17,8,injected_reasoning,0.0,9.531768622015517e-05,-9.531768622015517e-05,7,33
17,9,benign_puzzle_scaffold,0.3320335034160532,0.14789639276327332,0.18413711065277988,7,33
17,9,final_answer_cue,0.44067492748204595,0.6064183810855643,-0.1657434536035184,7,33
17,9,harmful_instruction,0.0,0.0010846847806418578,-0.0010846847806418578,7,33
17,9,injected_reasoning,0.0,0.0008867041968843457,-0.0008867041968843457,7,33
17,10,benign_puzzle_scaffold,0.3479970173357632,0.14819773144830892,0.1997992858874543,7,33
17,10,final_answer_cue,0.4182934400956814,0.5883229332730978,-0.1700294931774164,7,33
17,10,harmful_instruction,0.0,0.0009129365131222244,-0.0009129365131222244,7,33
17,10,injected_reasoning,0.0,0.0004845356590083884,-0.0004845356590083884,7,33
17,11,benign_puzzle_scaffold,0.3250637305583019,0.12392887101780788,0.20113485954049404,7,33
17,11,final_answer_cue,0.4271347166029838,0.6100245901158068,-0.182889873512823,7,33
17,11,harmful_instruction,0.0,0.0007733555097184714,-0.0007733555097184714,7,33
17,11,injected_reasoning,0.0,0.00039660887991980597,-0.00039660887991980597,7,33
17,12,benign_puzzle_scaffold,0.35309999659051833,0.22219488050831693,0.1309051160822014,7,33
17,12,final_answer_cue,0.2660985420968297,0.3702310411232193,-0.1041324990263896,7,33
17,12,harmful_instruction,0.0,0.0006591288447816467,-0.0006591288447816467,7,33
17,12,injected_reasoning,0.0,0.0012975957793626538,-0.0012975957793626538,7,33
17,13,benign_puzzle_scaffold,0.40410391498112636,0.24372635115662536,0.160377563824501,7,33
17,13,final_answer_cue,0.3220719752655504,0.4448385557050213,-0.12276658043947086,7,33
17,13,harmful_instruction,0.0,0.00039030294596471,-0.00039030294596471,7,33
17,13,injected_reasoning,0.0,0.0013545849493340925,-0.0013545849493340925,7,33
17,14,benign_puzzle_scaffold,0.30798095148971566,0.19998721340299216,0.1079937380867235,7,33
17,14,final_answer_cue,0.237183323954449,0.3066869095564254,-0.06950358560197642,7,33
17,14,harmful_instruction,0.0,0.0003100880857393908,-0.0003100880857393908,7,33
17,14,injected_reasoning,0.0,0.0012326932554531708,-0.0012326932554531708,7,33
17,15,benign_puzzle_scaffold,0.454947481260812,0.3381972946296279,0.11675018663118414,7,33
17,15,final_answer_cue,0.16234028473324139,0.25624889722353833,-0.09390861249029694,7,33
17,15,harmful_instruction,0.0,0.0002233904733511973,-0.0002233904733511973,7,33
17,15,injected_reasoning,0.0,0.004797975255941974,-0.004797975255941974,7,33
17,16,benign_puzzle_scaffold,0.16614775866837042,0.02234335245373145,0.14380440621463897,7,33
17,16,final_answer_cue,0.3000767399471414,0.4120076601231181,-0.11193092017597672,7,33
17,16,harmful_instruction,0.0,0.0009950358193421666,-0.0009950358193421666,7,33
17,16,injected_reasoning,0.0,6.811877142265018e-05,-6.811877142265018e-05,7,33
17,17,benign_puzzle_scaffold,0.12353364591152702,0.010643820246738607,0.11288982566478842,7,33
17,17,final_answer_cue,0.276612184300574,0.38534025424663093,-0.10872806994605694,7,33
17,17,harmful_instruction,0.0,0.000707024296699653,-0.000707024296699653,7,33
17,17,injected_reasoning,0.0,3.897974641115918e-05,-3.897974641115918e-05,7,33
17,18,benign_puzzle_scaffold,0.08865155859894565,0.07460823697953095,0.014043321619414698,7,33
17,18,final_answer_cue,0.0743711934817328,0.12863668792299385,-0.05426549444126105,7,33
17,18,harmful_instruction,0.0,5.068890475527055e-05,-5.068890475527055e-05,7,33
17,18,injected_reasoning,0.0,0.0002347137373096774,-0.0002347137373096774,7,33
17,19,benign_puzzle_scaffold,0.32891006214335256,0.2779228065674305,0.05098725557592204,7,33
17,19,final_answer_cue,0.1450246023826646,0.2136495631676267,-0.06862496078496211,7,33
17,19,harmful_instruction,0.0,0.00012307582541241024,-0.00012307582541241024,7,33
17,19,injected_reasoning,0.0,0.0026015917411619763,-0.0026015917411619763,7,33
17,20,benign_puzzle_scaffold,0.4104728392635401,0.3660207134224046,0.044452125841135504,7,33
17,20,final_answer_cue,0.10699413055812393,0.17255725378432377,-0.06556312322619984,7,33
17,20,harmful_instruction,0.0,5.4651986732680775e-05,-5.4651986732680775e-05,7,33
17,20,injected_reasoning,0.0,0.002398013952195281,-0.002398013952195281,7,33
17,21,benign_puzzle_scaffold,0.04107072364401617,0.044305067215390764,-0.003234343571374594,7,33
17,21,final_answer_cue,0.012369606270767903,0.02181523947328638,-0.009445633202518476,7,33
17,21,harmful_instruction,0.0,2.148828689080825e-05,-2.148828689080825e-05,7,33
17,21,injected_reasoning,0.0,0.00035530389898863165,-0.00035530389898863165,7,33
17,22,benign_puzzle_scaffold,0.3993285905214132,0.3243316834968707,0.07499690702454248,7,33
17,22,final_answer_cue,0.19420653293802698,0.260037386887354,-0.06583085394932703,7,33
17,22,harmful_instruction,0.0,0.00020751492979269667,-0.00020751492979269667,7,33
17,22,injected_reasoning,0.0,0.0037915443350281896,-0.0037915443350281896,7,33
17,23,benign_puzzle_scaffold,0.3169122969092916,0.1857241768205969,0.13118812008869474,7,33
17,23,final_answer_cue,0.30643306346446986,0.41054150659199495,-0.1041084431275251,7,33
17,23,harmful_instruction,0.0,0.0005213572770536713,-0.0005213572770536713,7,33
17,23,injected_reasoning,0.0,0.00125332953240524,-0.00125332953240524,7,33
18,0,benign_puzzle_scaffold,0.2815870919684882,0.08891119955859561,0.19267589240989258,7,33
18,0,final_answer_cue,0.3873447896843433,0.5644827904566583,-0.17713800077231495,7,33
18,0,harmful_instruction,0.0,0.0011888927094199319,-0.0011888927094199319,7,33
18,0,injected_reasoning,0.0,0.000283139850776525,-0.000283139850776525,7,33
18,1,benign_puzzle_scaffold,0.272441963267839,0.19225782907339653,0.08018413419444245,7,33
18,1,final_answer_cue,0.17223869491288887,0.25880078312764543,-0.08656208821475656,7,33
18,1,harmful_instruction,0.0,0.00021976480066188407,-0.00021976480066188407,7,33
18,1,injected_reasoning,0.0,0.0011442614204787965,-0.0011442614204787965,7,33
18,2,benign_puzzle_scaffold,0.3135666781086176,0.20694860784623914,0.10661807026237846,7,33
18,2,final_answer_cue,0.30524541799656885,0.47023527046850333,-0.16498985247193448,7,33
18,2,harmful_instruction,0.0,0.0003118103141679005,-0.0003118103141679005,7,33
18,2,injected_reasoning,0.0,0.002889084351737407,-0.002889084351737407,7,33
18,3,benign_puzzle_scaffold,0.2856394698575541,0.06027935972733379,0.22536011013022034,7,33
18,3,final_answer_cue,0.5211780184528465,0.7490800752519956,-0.2279020567991491,7,33
18,3,harmful_instruction,0.0,0.00116929220092359,-0.00116929220092359,7,33
18,3,injected_reasoning,0.0,6.906910850081186e-05,-6.906910850081186e-05,7,33
18,4,benign_puzzle_scaffold,0.35387631057229557,0.14370151271649503,0.21017479785580054,7,33
18,4,final_answer_cue,0.482238394658493,0.6955163400745591,-0.2132779454160661,7,33
18,4,harmful_instruction,0.0,0.0011151017342869085,-0.0011151017342869085,7,33
18,4,injected_reasoning,0.0,0.0007135168641498835,-0.0007135168641498835,7,33
18,5,benign_puzzle_scaffold,0.48665185854078413,0.3478658945707632,0.1387859639700209,7,33
18,5,final_answer_cue,0.2887483468443935,0.416369572899877,-0.12762122605548354,7,33
18,5,harmful_instruction,0.0,0.0003231015176724421,-0.0003231015176724421,7,33
18,5,injected_reasoning,0.0,0.002729619883893433,-0.002729619883893433,7,33
18,6,benign_puzzle_scaffold,0.31625233664118074,0.18563257954381407,0.13061975709736667,7,33
18,6,final_answer_cue,0.27226326065350037,0.39669582259786673,-0.12443256194436636,7,33
18,6,harmful_instruction,0.0,0.00027030665236355765,-0.00027030665236355765,7,33
18,6,injected_reasoning,0.0,0.001424640709909054,-0.001424640709909054,7,33
18,7,benign_puzzle_scaffold,0.2277744448804528,0.09475130262788824,0.13302314225256456,7,33
18,7,final_answer_cue,0.2987178027981175,0.4225735284252915,-0.12385572562717401,7,33
18,7,harmful_instruction,0.0,0.0007135004648859073,-0.0007135004648859073,7,33
18,7,injected_reasoning,0.0,0.0003355711202845246,-0.0003355711202845246,7,33
18,8,benign_puzzle_scaffold,0.298801992040592,0.15739372107517602,0.14140827096541597,7,33
18,8,final_answer_cue,0.2893869165288859,0.4100866226046145,-0.12069970607572861,7,33
18,8,harmful_instruction,0.0,0.0005541607405018792,-0.0005541607405018792,7,33
18,8,injected_reasoning,0.0,0.0006028436752801445,-0.0006028436752801445,7,33
18,9,benign_puzzle_scaffold,0.24577011699943124,0.10949234808209649,0.13627776891733476,7,33
18,9,final_answer_cue,0.24938216896854273,0.3735110587468384,-0.12412888977829564,7,33
18,9,harmful_instruction,0.0,0.0008303108340853723,-0.0008303108340853723,7,33
18,9,injected_reasoning,0.0,0.00035622891230196617,-0.00035622891230196617,7,33
18,10,benign_puzzle_scaffold,0.15159335815470693,0.03263522391860761,0.11895813423609931,7,33
18,10,final_answer_cue,0.28285786177912436,0.4063916144617346,-0.12353375268261024,7,33
18,10,harmful_instruction,0.0,0.0007134627784428642,-0.0007134627784428642,7,33
18,10,injected_reasoning,0.0,0.00010133393894182013,-0.00010133393894182013,7,33
18,11,benign_puzzle_scaffold,0.14909045088292144,0.036134739166456924,0.11295571171646451,7,33
18,11,final_answer_cue,0.2983220290000765,0.4333400314650142,-0.13501800246493773,7,33
18,11,harmful_instruction,0.0,0.0008924810718668724,-0.0008924810718668724,7,33
18,11,injected_reasoning,0.0,6.249168195865218e-05,-6.249168195865218e-05,7,33
18,12,benign_puzzle_scaffold,0.4798718010495229,0.36875945863837245,0.11111234241115042,7,33
18,12,final_answer_cue,0.17464278322458432,0.27478712473574196,-0.10014434151115764,7,33
18,12,harmful_instruction,0.0,0.00012091707553962133,-0.00012091707553962133,7,33
18,12,injected_reasoning,0.0,0.0035992068862894036,-0.0035992068862894036,7,33
18,13,benign_puzzle_scaffold,0.4809015336271174,0.34996821800212435,0.13093331562499305,7,33
18,13,final_answer_cue,0.2530794153438377,0.37531419301150265,-0.12223477766766494,7,33
18,13,harmful_instruction,0.0,0.0001630070094833892,-0.0001630070094833892,7,33
18,13,injected_reasoning,0.0,0.003141296748781351,-0.003141296748781351,7,33
18,14,benign_puzzle_scaffold,0.42267986872216534,0.2681214778813716,0.15455839084079376,7,33
18,14,final_answer_cue,0.30072787876822493,0.4282323589714667,-0.1275044802032418,7,33
18,14,harmful_instruction,0.0,0.00027049588067385344,-0.00027049588067385344,7,33
18,14,injected_reasoning,0.0,0.004137023715200628,-0.004137023715200628,7,33
18,15,benign_puzzle_scaffold,0.09155053388646629,0.018454981723276496,0.0730955521631898,7,33
18,15,final_answer_cue,0.15504575816215974,0.21694457530735758,-0.06189881714519785,7,33
18,15,harmful_instruction,0.0,0.00046959740420924603,-0.00046959740420924603,7,33
18,15,injected_reasoning,0.0,4.0845150601692256e-05,-4.0845150601692256e-05,7,33
18,16,benign_puzzle_scaffold,0.08571370616543302,0.016510799199512528,0.06920290696592049,7,33
18,16,final_answer_cue,0.18907405045347866,0.28110189704394395,-0.09202784659046528,7,33
18,16,harmful_instruction,0.0,0.00036256928282711473,-0.00036256928282711473,7,33
18,16,injected_reasoning,0.0,4.996382887769761e-05,-4.996382887769761e-05,7,33
18,17,benign_puzzle_scaffold,0.1164608161450917,0.03239411372489768,0.08406670242019401,7,33
18,17,final_answer_cue,0.23864047004595454,0.36081919462056056,-0.12217872457460602,7,33
18,17,harmful_instruction,0.0,0.0005663702989017177,-0.0005663702989017177,7,33
18,17,injected_reasoning,0.0,8.357388677488381e-05,-8.357388677488381e-05,7,33
18,18,benign_puzzle_scaffold,0.43946671223217787,0.304309808438498,0.1351569037936799,7,33
18,18,final_answer_cue,0.34849433942636165,0.5013324372313068,-0.15283809780494517,7,33
18,18,harmful_instruction,0.0,0.0009717549175080455,-0.0009717549175080455,7,33
18,18,injected_reasoning,0.0,0.0027313469229670044,-0.0027313469229670044,7,33
18,19,benign_puzzle_scaffold,0.3185652448548453,0.2080064442264693,0.11055880062837597,7,33
18,19,final_answer_cue,0.23130206899713016,0.34924249167794713,-0.11794042268081698,7,33
18,19,harmful_instruction,0.0,0.00033561742140871513,-0.00033561742140871513,7,33
18,19,injected_reasoning,0.0,0.0012964435845137338,-0.0012964435845137338,7,33
18,20,benign_puzzle_scaffold,0.3576859856605209,0.1315184224089034,0.2261675632516175,7,33
18,20,final_answer_cue,0.5299513863250641,0.7608946700033602,-0.23094328367829609,7,33
18,20,harmful_instruction,0.0,0.0012322896313563432,-0.0012322896313563432,7,33
18,20,injected_reasoning,0.0,0.000842711495013906,-0.000842711495013906,7,33
18,21,benign_puzzle_scaffold,0.4496647198443545,0.36448530975716353,0.08517941008719099,7,33
18,21,final_answer_cue,0.18687585020653555,0.22660279126461497,-0.03972694105807942,7,33
18,21,harmful_instruction,0.0,0.0001554740918937723,-0.0001554740918937723,7,33
18,21,injected_reasoning,0.0,0.004814039332059483,-0.004814039332059483,7,33
18,22,benign_puzzle_scaffold,0.4792170486559698,0.352131962470389,0.1270850861855808,7,33
18,22,final_answer_cue,0.2509960365536491,0.3392408203071258,-0.08824478375347672,7,33
18,22,harmful_instruction,0.0,8.135476338084186e-05,-8.135476338084186e-05,7,33
18,22,injected_reasoning,0.0,0.0031663786061760088,-0.0031663786061760088,7,33
18,23,benign_puzzle_scaffold,0.45625516012469547,0.33466080145728666,0.12159435866740881,7,33
18,23,final_answer_cue,0.2892689085117995,0.41030574541697107,-0.12103683690517159,7,33
18,23,harmful_instruction,0.0,0.0005265148841804602,-0.0005265148841804602,7,33
18,23,injected_reasoning,0.0,0.0031748482616776735,-0.0031748482616776735,7,33
19,0,benign_puzzle_scaffold,0.4843825790173058,0.3924234249494138,0.09195915406789201,7,33
19,0,final_answer_cue,0.18111845904558704,0.23292462441327658,-0.05180616536768953,7,33
19,0,harmful_instruction,0.0,0.00034566244832678905,-0.00034566244832678905,7,33
19,0,injected_reasoning,0.0,0.006070409304396306,-0.006070409304396306,7,33
19,1,benign_puzzle_scaffold,0.3641968549064889,0.2605014110359207,0.10369544387056817,7,33
19,1,final_answer_cue,0.17048795754946053,0.23243852154534325,-0.061950563995882724,7,33
19,1,harmful_instruction,0.0,0.00029851076769951023,-0.00029851076769951023,7,33
19,1,injected_reasoning,0.0,0.008101131532303562,-0.008101131532303562,7,33
19,2,benign_puzzle_scaffold,0.4054137579489014,0.2462532791558003,0.15916047879310108,7,33
19,2,final_answer_cue,0.33510365090936034,0.47847741985880526,-0.14337376894944492,7,33
19,2,harmful_instruction,0.0,0.0009335401797013384,-0.0009335401797013384,7,33
19,2,injected_reasoning,0.0,0.0024046202988533137,-0.0024046202988533137,7,33
19,3,benign_puzzle_scaffold,0.19391696203013173,0.17020942711177486,0.023707534918356865,7,33
19,3,final_answer_cue,0.06520764902420814,0.08157085058600977,-0.016363201561801627,7,33
19,3,harmful_instruction,0.0,9.325133843731789e-05,-9.325133843731789e-05,7,33
19,3,injected_reasoning,0.0,0.0028759472363279175,-0.0028759472363279175,7,33
19,4,benign_puzzle_scaffold,0.3061132132596322,0.25096887656114986,0.055144336698482344,7,33
19,4,final_answer_cue,0.14139780210404634,0.1954538249544418,-0.05405602285039546,7,33
19,4,harmful_instruction,0.0,9.56813000758817e-05,-9.56813000758817e-05,7,33
19,4,injected_reasoning,0.0,0.0028393184252988495,-0.0028393184252988495,7,33
19,5,benign_puzzle_scaffold,0.454902236048402,0.3522723322824984,0.10262990376590364,7,33
19,5,final_answer_cue,0.1820415183381987,0.25477079297034355,-0.07272927463214485,7,33
19,5,harmful_instruction,0.0,0.0001622380361806437,-0.0001622380361806437,7,33
19,5,injected_reasoning,0.0,0.0034625444089001305,-0.0034625444089001305,7,33
19,6,benign_puzzle_scaffold,0.21844925948198782,0.05198326809989112,0.1664659913820967,7,33
19,6,final_answer_cue,0.42257973457912046,0.606696540048723,-0.18411680546960252,7,33
19,6,harmful_instruction,0.0,0.0010625070867429618,-0.0010625070867429618,7,33
19,6,injected_reasoning,0.0,0.00018386780140090884,-0.00018386780140090884,7,33
19,7,benign_puzzle_scaffold,0.18181660274830327,0.01902577097811546,0.16279083177018783,7,33
19,7,final_answer_cue,0.41652102178643996,0.5837128002449106,-0.1671917784584706,7,33
19,7,harmful_instruction,0.0,0.0008522964532757161,-0.0008522964532757161,7,33
19,7,injected_reasoning,0.0,3.062352293349087e-05,-3.062352293349087e-05,7,33
19,8,benign_puzzle_scaffold,0.1951733917721307,0.019362254993746327,0.17581113677838436,7,33
19,8,final_answer_cue,0.42292046942517325,0.5860476386011304,-0.16312716917595715,7,33
19,8,harmful_instruction,0.0,0.0011602007907129887,-0.0011602007907129887,7,33
19,8,injected_reasoning,0.0,4.960162008725402e-05,-4.960162008725402e-05,7,33
19,9,benign_puzzle_scaffold,0.22387760467242654,0.18162563699559758,0.042251967676828955,7,33
19,9,final_answer_cue,0.057440078274765764,0.11452073036011691,-0.057080652085351145,7,33
19,9,harmful_instruction,0.0,0.00020818930602582717,-0.00020818930602582717,7,33
19,9,injected_reasoning,0.0,0.0015810677387641178,-0.0015810677387641178,7,33
19,10,benign_puzzle_scaffold,0.44567706501701493,0.3556834596491114,0.08999360536790352,7,33
19,10,final_answer_cue,0.10683381166299487,0.1758162568088259,-0.06898244514583103,7,33
19,10,harmful_instruction,0.0,8.208428459696155e-05,-8.208428459696155e-05,7,33
19,10,injected_reasoning,0.0,0.0017540333051083044,-0.0017540333051083044,7,33
19,11,benign_puzzle_scaffold,0.18181137945980544,0.16241110585783491,0.019400273601970525,7,33
19,11,final_answer_cue,0.06529840203855916,0.10009645547146447,-0.034798053432905304,7,33
19,11,harmful_instruction,0.0,8.592260455783928e-05,-8.592260455783928e-05,7,33
19,11,injected_reasoning,0.0,0.001286757635041347,-0.001286757635041347,7,33
19,12,benign_puzzle_scaffold,0.23927522817094293,0.13587096345982946,0.10340426471111347,7,33
19,12,final_answer_cue,0.14228555167678578,0.23305440136378122,-0.09076884968699545,7,33
19,12,harmful_instruction,0.0,0.0001718467146824937,-0.0001718467146824937,7,33
19,12,injected_reasoning,0.0,0.0012115098552214203,-0.0012115098552214203,7,33
19,13,benign_puzzle_scaffold,0.2827553981379539,0.2135409660594416,0.06921443207851233,7,33
19,13,final_answer_cue,0.10685937969056063,0.1561702417030048,-0.04931086201244418,7,33
19,13,harmful_instruction,0.0,5.342881198058006e-05,-5.342881198058006e-05,7,33
19,13,injected_reasoning,0.0,0.0032031245067365845,-0.0032031245067365845,7,33
19,14,benign_puzzle_scaffold,0.07381944889955974,0.07150959606282835,0.0023098528367313936,7,33
19,14,final_answer_cue,0.04751581290185048,0.06265238869332933,-0.015136575791478847,7,33
19,14,harmful_instruction,0.0,4.1786757228977516e-05,-4.1786757228977516e-05,7,33
19,14,injected_reasoning,0.0,0.0009245587871744509,-0.0009245587871744509,7,33
19,15,benign_puzzle_scaffold,0.28943615593810407,0.15545238930543412,0.13398376663266995,7,33
19,15,final_answer_cue,0.2252805687013972,0.34486318490376305,-0.11958261620236585,7,33
19,15,harmful_instruction,0.0,0.0002892354560384837,-0.0002892354560384837,7,33
19,15,injected_reasoning,0.0,0.0015252289315619456,-0.0015252289315619456,7,33
19,16,benign_puzzle_scaffold,0.29014997798030384,0.24156115904877404,0.048588818931529804,7,33
19,16,final_answer_cue,0.10735133406953609,0.15701568189726212,-0.049664347827726024,7,33
19,16,harmful_instruction,0.0,0.0001256027064628477,-0.0001256027064628477,7,33
19,16,injected_reasoning,0.0,0.002260177924777474,-0.002260177924777474,7,33
19,17,benign_puzzle_scaffold,0.16848748428268498,0.11747495452366928,0.0510125297590157,7,33
19,17,final_answer_cue,0.08431895928334605,0.14611430599484576,-0.06179534671149971,7,33
19,17,harmful_instruction,0.0,0.00019881734653276253,-0.00019881734653276253,7,33
19,17,injected_reasoning,0.0,0.0005205988791559385,-0.0005205988791559385,7,33
19,18,benign_puzzle_scaffold,0.3260606674040649,0.2045140129485177,0.12154665445554722,7,33
19,18,final_answer_cue,0.21385727762045526,0.29027091527702725,-0.076413637656572,7,33
19,18,harmful_instruction,0.0,0.00022221733037426322,-0.00022221733037426322,7,33
19,18,injected_reasoning,0.0,0.0015449037839450808,-0.0015449037839450808,7,33
19,19,benign_puzzle_scaffold,0.3136313772347429,0.21952955598604693,0.09410182124869595,7,33
19,19,final_answer_cue,0.23113969048952496,0.30464657274037876,-0.0735068822508538,7,33
19,19,harmful_instruction,0.0,0.0002847769819859047,-0.0002847769819859047,7,33
19,19,injected_reasoning,0.0,0.0034942112917679033,-0.0034942112917679033,7,33
19,20,benign_puzzle_scaffold,0.4192480313879473,0.33686218886052305,0.08238584252742426,7,33
19,20,final_answer_cue,0.09565794496853564,0.1360871715273615,-0.04042922655882586,7,33
19,20,harmful_instruction,0.0,0.0001355087917809532,-0.0001355087917809532,7,33
19,20,injected_reasoning,0.0,0.006474055037617408,-0.006474055037617408,7,33
19,21,benign_puzzle_scaffold,0.27097896115007186,0.21947707908676933,0.05150188206330253,7,33
19,21,final_answer_cue,0.12902321061626817,0.2603896208328951,-0.1313664102166269,7,33
19,21,harmful_instruction,0.0,0.00014654582663670783,-0.00014654582663670783,7,33
19,21,injected_reasoning,0.0,0.0013613714840801819,-0.0013613714840801819,7,33
19,22,benign_puzzle_scaffold,0.12186896504926457,0.03529744833644242,0.08657151671282215,7,33
19,22,final_answer_cue,0.19813619476895458,0.2831940786922627,-0.08505788392330813,7,33
19,22,harmful_instruction,0.0,0.0005729025114502702,-0.0005729025114502702,7,33
19,22,injected_reasoning,0.0,0.00012353125130781038,-0.00012353125130781038,7,33
19,23,benign_puzzle_scaffold,0.536368776761629,0.37445285733432077,0.1619159194273082,7,33
19,23,final_answer_cue,0.24933412444793007,0.41354226099103597,-0.1642081365431059,7,33
19,23,harmful_instruction,0.0,0.000708387382696151,-0.000708387382696151,7,33
19,23,injected_reasoning,0.0,0.00257021155071396,-0.00257021155071396,7,33
