bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
8,0.85,22,2,complied,30636,3.059097,4.038675
8,0.85,22,2,refused,27730,2.963801,3.988543
8,0.85,22,3,complied,30636,1.549636,2.734274
8,0.85,22,3,refused,27730,1.300103,2.658559
8,0.85,22,4,complied,30636,-1.949216,3.809421
8,0.85,22,4,refused,27730,-2.327564,3.740159
8,0.85,23,0,complied,30636,6.515623,6.51199
8,0.85,23,0,refused,27730,6.171269,6.370916
8,0.85,23,1,complied,30636,-2.862476,4.569149
8,0.85,23,1,refused,27730,-3.233008,4.47962
8,0.85,23,2,complied,30636,3.281381,4.259944
8,0.85,23,2,refused,27730,3.078381,4.199386
8,0.85,23,3,complied,30636,1.50152,2.956332
8,0.85,23,3,refused,27730,1.147987,2.870297
8,0.85,23,4,complied,30636,-2.474518,3.965252
8,0.85,23,4,refused,27730,-2.986117,3.883634
8,0.85,26,0,complied,30636,8.554602,6.821655
8,0.85,26,0,refused,27730,7.988261,6.62593
8,0.85,26,1,complied,30636,-3.27125,4.973981
8,0.85,26,1,refused,27730,-3.909068,4.883661
8,0.85,26,2,complied,30636,4.963005,4.770535
8,0.85,26,2,refused,27730,4.532284,4.700907
8,0.85,26,3,complied,30636,2.679286,3.921971
8,0.85,26,3,refused,27730,1.974603,3.782059
8,0.85,26,4,complied,30636,-3.001004,4.493924
8,0.85,26,4,refused,27730,-3.811971,4.421395
9,0.95,3,0,complied,30627,1.350773,0.574355
9,0.95,3,0,refused,27730,1.177959,0.489243
9,0.95,3,1,complied,30627,-0.255278,0.309774
9,0.95,3,1,refused,27730,-0.245857,0.279321
9,0.95,3,2,complied,30627,0.558183,0.32875
9,0.95,3,2,refused,27730,0.602701,0.306671
9,0.95,3,3,complied,30627,0.202949,0.304989
9,0.95,3,3,refused,27730,0.255333,0.279083
9,0.95,3,4,complied,30627,-0.241535,0.300328
9,0.95,3,4,refused,27730,-0.223581,0.274295
9,0.95,21,0,complied,30627,4.581676,5.488845
9,0.95,21,0,refused,27730,4.37287,6.451375
9,0.95,21,1,complied,30627,-1.418176,3.813361
9,0.95,21,1,refused,27730,-1.675761,4.424333
9,0.95,21,2,complied,30627,2.351963,3.434627
9,0.95,21,2,refused,27730,2.470983,3.959357
9,0.95,21,3,complied,30627,1.185868,2.239688
9,0.95,21,3,refused,27730,1.143667,2.480797
9,0.95,21,4,complied,30627,-1.095784,3.232608
9,0.95,21,4,refused,27730,-1.330793,3.68728
9,0.95,22,0,complied,30627,5.955521,5.563888
9,0.95,22,0,refused,27730,5.648746,6.53081
9,0.95,22,1,complied,30627,-2.114947,3.911429
9,0.95,22,1,refused,27730,-2.34552,4.510742
9,0.95,22,2,complied,30627,3.080145,3.624023
9,0.95,22,2,refused,27730,3.057235,4.111611
9,0.95,22,3,complied,30627,1.512159,2.540736
9,0.95,22,3,refused,27730,1.257208,2.746533
9,0.95,22,4,complied,30627,-1.910066,3.439876
9,0.95,22,4,refused,27730,-2.221303,3.85447
9,0.95,23,0,complied,30627,6.537593,5.721305
9,0.95,23,0,refused,27730,6.152167,6.648974
9,0.95,23,1,complied,30627,-2.768245,4.103389
9,0.95,23,1,refused,27730,-3.125366,4.6502
9,0.95,23,2,complied,30627,3.324522,3.85331
9,0.95,23,2,refused,27730,3.215653,4.307612
9,0.95,23,3,complied,30627,1.487204,2.773302
9,0.95,23,3,refused,27730,1.112874,2.956344
9,0.95,23,4,complied,30627,-2.388104,3.615358
9,0.95,23,4,refused,27730,-2.840622,3.990213
9,0.95,26,0,complied,30627,8.573093,6.07409
9,0.95,26,0,refused,27730,7.889653,6.875647
9,0.95,26,1,complied,30627,-3.103206,4.560309
9,0.95,26,1,refused,27730,-3.753251,5.041957
9,0.95,26,2,complied,30627,5.064329,4.442934
9,0.95,26,2,refused,27730,4.767276,4.7882
9,0.95,26,3,complied,30627,2.597144,3.850144
9,0.95,26,3,refused,27730,2.005996,3.855898
9,0.95,26,4,complied,30627,-2.850915,4.223001
9,0.95,26,4,refused,27730,-3.563839,4.519865
