bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
0,0.05,18,3,complied,30735,-14.438814,2.05982
0,0.05,18,3,refused,27821,-14.476518,1.902353
0,0.05,18,4,complied,30735,-3.316658,1.176018
0,0.05,18,4,refused,27821,-3.40471,1.100494
0,0.05,19,0,complied,30735,5.004507,2.171546
0,0.05,19,0,refused,27821,5.47646,2.19122
0,0.05,19,1,complied,30735,6.44946,1.476995
0,0.05,19,1,refused,27821,6.31362,1.379277
0,0.05,19,2,complied,30735,5.581026,1.458216
0,0.05,19,2,refused,27821,5.419051,1.320518
0,0.05,19,3,complied,30735,-15.10038,2.262321
0,0.05,19,3,refused,27821,-15.049438,2.181641
0,0.05,19,4,complied,30735,-3.447037,1.282811
0,0.05,19,4,refused,27821,-3.572577,1.227259
0,0.05,20,0,complied,30735,5.194425,2.387869
0,0.05,20,0,refused,27821,5.692947,2.434747
0,0.05,20,1,complied,30735,6.882226,1.59881
0,0.05,20,1,refused,27821,6.764329,1.520008
0,0.05,20,2,complied,30735,6.211062,1.59401
0,0.05,20,2,refused,27821,6.020134,1.463902
0,0.05,20,3,complied,30735,-15.7085,2.670513
0,0.05,20,3,refused,27821,-15.646147,2.576644
0,0.05,20,4,complied,30735,-3.554772,1.376538
0,0.05,20,4,refused,27821,-3.611307,1.341691
0,0.05,21,0,complied,30735,4.841168,2.833793
0,0.05,21,0,refused,27821,5.402333,2.805571
0,0.05,21,1,complied,30735,6.741213,1.750012
0,0.05,21,1,refused,27821,6.604792,1.672779
0,0.05,21,2,complied,30735,6.207051,1.824271
0,0.05,21,2,refused,27821,6.036204,1.743405
0,0.05,21,3,complied,30735,-15.305314,3.546288
0,0.05,21,3,refused,27821,-15.236511,3.34045
0,0.05,21,4,complied,30735,-3.520668,1.715819
0,0.05,21,4,refused,27821,-3.59021,1.637481
0,0.05,22,0,complied,30735,5.844903,3.332908
0,0.05,22,0,refused,27821,6.592434,3.291119
0,0.05,22,1,complied,30735,8.239916,2.218195
0,0.05,22,1,refused,27821,7.952117,2.079285
0,0.05,22,2,complied,30735,7.72185,2.282384
0,0.05,22,2,refused,27821,7.535613,2.090337
0,0.05,22,3,complied,30735,-19.080777,3.812982
0,0.05,22,3,refused,27821,-18.70133,3.638427
0,0.05,22,4,complied,30735,-4.529088,2.031774
0,0.05,22,4,refused,27821,-4.554712,1.962591
0,0.05,23,0,complied,30735,6.720441,3.66977
0,0.05,23,0,refused,27821,7.59532,3.684698
0,0.05,23,1,complied,30735,9.470933,2.474468
0,0.05,23,1,refused,27821,9.168849,2.352969
0,0.05,23,2,complied,30735,9.384457,2.719704
0,0.05,23,2,refused,27821,9.122532,2.519792
0,0.05,23,3,complied,30735,-22.152333,4.001064
0,0.05,23,3,refused,27821,-21.772052,4.018163
0,0.05,23,4,complied,30735,-5.62004,2.129907
0,0.05,23,4,refused,27821,-5.652775,2.101206
0,0.05,24,0,complied,30735,6.612279,4.383538
0,0.05,24,0,refused,27821,7.565437,4.365447
0,0.05,24,1,complied,30735,8.627437,2.69397
0,0.05,24,1,refused,27821,8.343425,2.600344
0,0.05,24,2,complied,30735,9.142628,2.775348
0,0.05,24,2,refused,27821,8.923379,2.669852
0,0.05,24,3,complied,30735,-20.071421,6.041181
0,0.05,24,3,refused,27821,-19.655888,5.8784
0,0.05,24,4,complied,30735,-5.506231,2.741747
0,0.05,24,4,refused,27821,-5.581613,2.665114
0,0.05,25,0,complied,30735,8.324871,4.770171
0,0.05,25,0,refused,27821,9.558371,4.818232
0,0.05,25,1,complied,30735,11.723374,3.334297
0,0.05,25,1,refused,27821,11.372107,3.144788
0,0.05,25,2,complied,30735,11.523296,3.388475
0,0.05,25,2,refused,27821,11.380123,3.212568
0,0.05,25,3,complied,30735,-26.117175,5.362792
0,0.05,25,3,refused,27821,-25.692691,5.18175
0,0.05,25,4,complied,30735,-7.304679,2.831369
0,0.05,25,4,refused,27821,-7.308882,2.799235
0,0.05,26,0,complied,30735,9.411024,5.395942
0,0.05,26,0,refused,27821,10.697455,5.44213
0,0.05,26,1,complied,30735,12.762504,3.699468
0,0.05,26,1,refused,27821,12.433532,3.571067
0,0.05,26,2,complied,30735,13.302542,3.656055
0,0.05,26,2,refused,27821,13.00936,3.37632
0,0.05,26,3,complied,30735,-28.822583,6.918892
0,0.05,26,3,refused,27821,-28.365055,6.896172
0,0.05,26,4,complied,30735,-8.640062,3.371529
0,0.05,26,4,refused,27821,-8.484019,3.469367
0,0.05,27,0,complied,30735,10.571305,6.211444
0,0.05,27,0,refused,27821,12.167418,6.175707
0,0.05,27,1,complied,30735,15.060895,4.700024
0,0.05,27,1,refused,27821,14.794265,4.488103
0,0.05,27,2,complied,30735,15.879549,4.446442
0,0.05,27,2,refused,27821,15.386501,4.1237
0,0.05,27,3,complied,30735,-34.637917,8.315515
0,0.05,27,3,refused,27821,-34.254647,8.240835
0,0.05,27,4,complied,30735,-10.359486,4.385442
0,0.05,27,4,refused,27821,-10.180369,4.499066
0,0.05,28,0,complied,30735,12.2065,7.392487
0,0.05,28,0,refused,27821,13.872874,7.419347
0,0.05,28,1,complied,30735,16.977755,5.382737
0,0.05,28,1,refused,27821,16.675719,5.175143
0,0.05,28,2,complied,30735,17.94731,4.590367
0,0.05,28,2,refused,27821,17.447732,4.349089
0,0.05,28,3,complied,30735,-38.404142,10.690399
0,0.05,28,3,refused,27821,-38.070107,10.685881
0,0.05,28,4,complied,30735,-11.488797,5.767715
0,0.05,28,4,refused,27821,-11.284108,5.84541
0,0.05,29,0,complied,30735,13.638821,8.42061
0,0.05,29,0,refused,27821,15.640618,8.481813
0,0.05,29,1,complied,30735,20.095476,6.503928
0,0.05,29,1,refused,27821,19.82449,6.263041
0,0.05,29,2,complied,30735,20.526912,5.46098
0,0.05,29,2,refused,27821,20.073907,5.336667
0,0.05,29,3,complied,30735,-45.282785,12.418351
0,0.05,29,3,refused,27821,-44.467355,12.708766
0,0.05,29,4,complied,30735,-13.678731,6.371691
0,0.05,29,4,refused,27821,-13.702535,6.471097
0,0.05,30,0,complied,30735,16.545242,9.493233
0,0.05,30,0,refused,27821,18.945884,9.428344
0,0.05,30,1,complied,30735,24.287396,8.06511
0,0.05,30,1,refused,27821,24.207009,7.631206
0,0.05,30,2,complied,30735,24.395496,6.603787
0,0.05,30,2,refused,27821,24.169247,6.39695
0,0.05,30,3,complied,30735,-53.725183,13.843866
0,0.05,30,3,refused,27821,-53.467186,13.894749
0,0.05,30,4,complied,30735,-16.683335,7.365357
0,0.05,30,4,refused,27821,-17.049335,7.416685
0,0.05,31,0,complied,30735,19.039204,10.556519
0,0.05,31,0,refused,27821,22.000278,10.458786
0,0.05,31,1,complied,30735,29.860992,9.442171
0,0.05,31,1,refused,27821,29.447457,8.93824
0,0.05,31,2,complied,30735,28.826698,7.789806
0,0.05,31,2,refused,27821,28.512983,7.559141
0,0.05,31,3,complied,30735,-64.52332,16.025947
0,0.05,31,3,refused,27821,-64.146152,16.227571
0,0.05,31,4,complied,30735,-19.124092,8.200702
0,0.05,31,4,refused,27821,-19.691635,8.060023
0,0.05,32,0,complied,30735,24.559262,11.694569
0,0.05,32,0,refused,27821,27.733201,11.755274
0,0.05,32,1,complied,30735,35.620723,10.685936
0,0.05,32,1,refused,27821,34.679062,10.139936
0,0.05,32,2,complied,30735,33.608332,8.596534
0,0.05,32,2,refused,27821,33.042525,8.274331
0,0.05,32,3,complied,30735,-77.062237,18.475535
0,0.05,32,3,refused,27821,-75.818953,19.110517
0,0.05,32,4,complied,30735,-23.640664,9.144932
0,0.05,32,4,refused,27821,-24.255297,8.831792
0,0.05,33,0,complied,30735,28.77264,12.77404
0,0.05,33,0,refused,27821,32.214233,12.900701
0,0.05,33,1,complied,30735,44.128536,11.953281
0,0.05,33,1,refused,27821,42.699414,11.321811
0,0.05,33,2,complied,30735,41.037407,9.528483
0,0.05,33,2,refused,27821,40.176392,9.099215
0,0.05,33,3,complied,30735,-94.120733,20.559873
0,0.05,33,3,refused,27821,-92.088317,21.984589
0,0.05,33,4,complied,30735,-27.54852,9.841443
0,0.05,33,4,refused,27821,-27.939003,10.008705
0,0.05,34,0,complied,30735,32.245415,13.506439
0,0.05,34,0,refused,27821,35.868275,13.631455
0,0.05,34,1,complied,30735,51.494768,12.962413
0,0.05,34,1,refused,27821,49.819697,12.38561
0,0.05,34,2,complied,30735,47.66529,10.251396
0,0.05,34,2,refused,27821,46.227349,9.803383
0,0.05,34,3,complied,30735,-109.443164,23.989144
0,0.05,34,3,refused,27821,-106.679596,26.201796
0,0.05,34,4,complied,30735,-30.58125,10.844129
0,0.05,34,4,refused,27821,-30.687758,11.265444
0,0.05,35,0,complied,30735,35.950831,13.80725
0,0.05,35,0,refused,27821,39.665904,13.89198
0,0.05,35,1,complied,30735,59.707859,13.86145
0,0.05,35,1,refused,27821,57.768332,13.119486
0,0.05,35,2,complied,30735,54.315639,11.173954
0,0.05,35,2,refused,27821,52.812237,10.943819
0,0.05,35,3,complied,30735,-126.214208,26.364748
0,0.05,35,3,refused,27821,-122.985997,28.549404
0,0.05,35,4,complied,30735,-35.56146,10.941583
0,0.05,35,4,refused,27821,-35.838528,11.258096
0,0.05,36,0,complied,30735,40.882857,14.399786
0,0.05,36,0,refused,27821,44.724316,14.800326
0,0.05,36,1,complied,30735,70.640885,15.99293
0,0.05,36,1,refused,27821,67.958216,15.098063
0,0.05,36,2,complied,30735,63.054802,12.377349
0,0.05,36,2,refused,27821,61.322337,12.085068
0,0.05,36,3,complied,30735,-154.630312,31.764222
0,0.05,36,3,refused,27821,-149.602095,34.339778
0,0.05,36,4,complied,30735,-42.438211,12.044983
0,0.05,36,4,refused,27821,-42.616212,12.434602
0,0.05,37,0,complied,30735,45.29155,14.609192
0,0.05,37,0,refused,27821,48.905306,14.993652
0,0.05,37,1,complied,30735,82.900639,18.452108
0,0.05,37,1,refused,27821,79.550653,17.734022
0,0.05,37,2,complied,30735,71.487719,13.628938
0,0.05,37,2,refused,27821,69.448795,13.339059
0,0.05,37,3,complied,30735,-179.247326,36.654332
0,0.05,37,3,refused,27821,-172.21154,40.475717
0,0.05,37,4,complied,30735,-49.580075,13.345768
0,0.05,37,4,refused,27821,-48.758538,14.286959
0,0.05,38,0,complied,30735,58.651345,17.190035
0,0.05,38,0,refused,27821,61.952248,17.815534
0,0.05,38,1,complied,30735,103.921529,21.8839
0,0.05,38,1,refused,27821,99.820719,21.282383
0,0.05,38,2,complied,30735,86.639452,16.119258
0,0.05,38,2,refused,27821,84.198338,15.569786
0,0.05,38,3,complied,30735,-224.730164,46.704823
0,0.05,38,3,refused,27821,-215.658192,50.95168
0,0.05,38,4,complied,30735,-58.472271,14.346023
0,0.05,38,4,refused,27821,-57.295409,15.205226
0,0.05,39,0,complied,30735,78.590883,23.972186
0,0.05,39,0,refused,27821,80.756535,25.466176
0,0.05,39,1,complied,30735,146.813319,30.510007
0,0.05,39,1,refused,27821,140.772085,30.891656
0,0.05,39,2,complied,30735,117.135562,23.370854
0,0.05,39,2,refused,27821,113.837843,23.051882
0,0.05,39,3,complied,30735,-310.954845,65.344143
0,0.05,39,3,refused,27821,-300.032583,69.410816
0,0.05,39,4,complied,30735,-74.648181,18.507371
0,0.05,39,4,refused,27821,-72.706536,20.063014
1,0.15,0,0,complied,30634,0.012672,0.026273
1,0.15,0,0,refused,27730,0.015125,0.026762
1,0.15,0,1,complied,30634,0.033475,0.049037
1,0.15,0,1,refused,27730,0.040566,0.051283
1,0.15,0,2,complied,30634,0.014983,0.032233
1,0.15,0,2,refused,27730,0.019331,0.032459
1,0.15,0,3,complied,30634,-0.023571,0.057519
1,0.15,0,3,refused,27730,-0.030607,0.063311
1,0.15,0,4,complied,30634,0.002204,0.028393
1,0.15,0,4,refused,27730,0.000937,0.029117
1,0.15,1,0,complied,30634,0.629728,0.199426
1,0.15,1,0,refused,27730,0.651306,0.189589
1,0.15,1,1,complied,30634,0.639153,0.274994
1,0.15,1,1,refused,27730,0.675854,0.266637
1,0.15,1,2,complied,30634,0.021649,0.224986
1,0.15,1,2,refused,27730,0.048311,0.21761
1,0.15,1,3,complied,30634,-2.171517,0.433396
1,0.15,1,3,refused,27730,-2.220931,0.397949
1,0.15,1,4,complied,30634,-0.485901,0.151202
1,0.15,1,4,refused,27730,-0.502351,0.141416
1,0.15,2,0,complied,30634,0.993709,0.298472
1,0.15,2,0,refused,27730,0.995288,0.278569
1,0.15,2,1,complied,30634,0.836982,0.371041
1,0.15,2,1,refused,27730,0.874226,0.350083
1,0.15,2,2,complied,30634,-0.02538,0.296235
1,0.15,2,2,refused,27730,-0.003403,0.278565
1,0.15,2,3,complied,30634,-3.185709,0.73621
1,0.15,2,3,refused,27730,-3.262657,0.683134
1,0.15,2,4,complied,30634,-0.78179,0.239395
1,0.15,2,4,refused,27730,-0.80172,0.221726
1,0.15,3,0,complied,30634,1.158429,0.349959
1,0.15,3,0,refused,27730,1.169657,0.328869
1,0.15,3,1,complied,30634,0.943408,0.427457
1,0.15,3,1,refused,27730,0.982634,0.401439
1,0.15,3,2,complied,30634,0.000549,0.343999
1,0.15,3,2,refused,27730,0.034607,0.327338
1,0.15,3,3,complied,30634,-3.756535,0.864957
1,0.15,3,3,refused,27730,-3.845213,0.799181
1,0.15,3,4,complied,30634,-0.934525,0.296234
1,0.15,3,4,refused,27730,-0.952647,0.264973
1,0.15,4,0,complied,30634,1.354237,0.391179
1,0.15,4,0,refused,27730,1.372059,0.368893
1,0.15,4,1,complied,30634,1.095306,0.461821
1,0.15,4,1,refused,27730,1.138446,0.430005
1,0.15,4,2,complied,30634,0.085257,0.381557
1,0.15,4,2,refused,27730,0.1125,0.361341
1,0.15,4,3,complied,30634,-4.25744,0.918304
1,0.15,4,3,refused,27730,-4.351816,0.838857
1,0.15,4,4,complied,30634,-1.092846,0.336358
1,0.15,4,4,refused,27730,-1.105113,0.303174
1,0.15,5,0,complied,30634,1.627953,0.453965
1,0.15,5,0,refused,27730,1.687815,0.442398
1,0.15,5,1,complied,30634,1.466671,0.495596
1,0.15,5,1,refused,27730,1.500647,0.459528
1,0.15,5,2,complied,30634,0.295272,0.408085
1,0.15,5,2,refused,27730,0.309503,0.382639
1,0.15,5,3,complied,30634,-5.546791,0.943983
1,0.15,5,3,refused,27730,-5.639548,0.872462
1,0.15,5,4,complied,30634,-1.469908,0.389485
1,0.15,5,4,refused,27730,-1.480415,0.355403
1,0.15,6,0,complied,30634,1.699941,0.563523
1,0.15,6,0,refused,27730,1.808638,0.554614
1,0.15,6,1,complied,30634,1.681508,0.559532
1,0.15,6,1,refused,27730,1.7169,0.517557
1,0.15,6,2,complied,30634,0.517207,0.479998
1,0.15,6,2,refused,27730,0.484099,0.444204
1,0.15,6,3,complied,30634,-6.288542,0.962046
1,0.15,6,3,refused,27730,-6.359601,0.882808
1,0.15,6,4,complied,30634,-1.710339,0.446679
1,0.15,6,4,refused,27730,-1.708801,0.405916
1,0.15,7,0,complied,30634,2.001355,0.688684
