bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
5,0.55,38,1,complied,10242,1.940005,1.178231
5,0.55,38,1,refused,30781,1.939687,1.096293
5,0.55,38,2,complied,10242,10.929942,1.926123
5,0.55,38,2,refused,30781,10.979098,2.026301
5,0.55,38,3,complied,10242,3.141457,1.555319
5,0.55,38,3,refused,30781,3.167762,1.644317
5,0.55,38,4,complied,10242,1.764047,1.552154
5,0.55,38,4,refused,30781,1.741596,1.587681
5,0.55,40,0,complied,10242,24.43939,3.27274
5,0.55,40,0,refused,30781,24.425939,3.415713
5,0.55,40,1,complied,10242,1.606996,1.037866
5,0.55,40,1,refused,30781,1.574652,0.974295
5,0.55,40,2,complied,10242,8.996158,1.875254
5,0.55,40,2,refused,30781,9.005767,1.944
5,0.55,40,3,complied,10242,3.031789,1.42284
5,0.55,40,3,refused,30781,3.050914,1.472232
5,0.55,40,4,complied,10242,1.695927,1.338191
5,0.55,40,4,refused,30781,1.656729,1.349
5,0.55,41,0,complied,10242,20.66074,3.046549
5,0.55,41,0,refused,30781,20.568143,3.054398
5,0.55,41,1,complied,10242,0.478891,0.939185
5,0.55,41,1,refused,30781,0.443095,0.897218
5,0.55,41,2,complied,10242,8.571125,1.689821
5,0.55,41,2,refused,30781,8.573379,1.71021
5,0.55,41,3,complied,10242,3.868059,1.238471
5,0.55,41,3,refused,30781,3.904491,1.255542
5,0.55,41,4,complied,10242,2.184679,1.176615
5,0.55,41,4,refused,30781,2.13201,1.178031
6,0.65,16,0,complied,10237,-2.660115,0.945794
6,0.65,16,0,refused,30763,-2.66643,0.956735
6,0.65,16,1,complied,10237,-5.10592,1.131766
6,0.65,16,1,refused,30763,-5.125252,1.139659
6,0.65,16,2,complied,10237,-1.763818,0.929412
6,0.65,16,2,refused,30763,-1.791004,0.933637
6,0.65,16,3,complied,10237,-2.147182,0.879871
6,0.65,16,3,refused,30763,-2.125926,0.893381
6,0.65,16,4,complied,10237,-2.893534,0.986381
6,0.65,16,4,refused,30763,-2.883907,0.985193
6,0.65,33,0,complied,10237,26.558927,4.385769
6,0.65,33,0,refused,30763,26.645291,4.533008
6,0.65,33,1,complied,10237,2.206732,1.153484
6,0.65,33,1,refused,30763,2.251066,1.167992
6,0.65,33,2,complied,10237,10.04507,2.173702
6,0.65,33,2,refused,30763,10.136046,2.256465
6,0.65,33,3,complied,10237,3.694258,1.534329
6,0.65,33,3,refused,30763,3.751837,1.56853
6,0.65,33,4,complied,10237,1.828697,2.148797
6,0.65,33,4,refused,30763,1.959464,2.147811
6,0.65,38,0,complied,10237,28.619905,3.954754
6,0.65,38,0,refused,30763,28.671317,4.077297
6,0.65,38,1,complied,10237,1.898618,1.10264
6,0.65,38,1,refused,30763,1.908504,1.095546
6,0.65,38,2,complied,10237,10.782059,1.913511
6,0.65,38,2,refused,30763,10.880922,1.99139
6,0.65,38,3,complied,10237,3.024802,1.57906
6,0.65,38,3,refused,30763,3.118974,1.634355
6,0.65,38,4,complied,10237,1.679582,1.571538
6,0.65,38,4,refused,30763,1.760763,1.570546
6,0.65,40,0,complied,10237,24.232923,3.24015
6,0.65,40,0,refused,30763,24.260952,3.331361
6,0.65,40,1,complied,10237,1.563099,0.981866
6,0.65,40,1,refused,30763,1.562997,0.969605
6,0.65,40,2,complied,10237,8.866594,1.86877
6,0.65,40,2,refused,30763,8.943205,1.919408
6,0.65,40,3,complied,10237,2.951747,1.438535
6,0.65,40,3,refused,30763,3.031739,1.469521
6,0.65,40,4,complied,10237,1.648978,1.338959
6,0.65,40,4,refused,30763,1.685781,1.329921
6,0.65,41,0,complied,10237,20.489954,3.054599
6,0.65,41,0,refused,30763,20.525286,3.053208
6,0.65,41,1,complied,10237,0.443071,0.886913
6,0.65,41,1,refused,30763,0.444684,0.887989
6,0.65,41,2,complied,10237,8.464277,1.687006
6,0.65,41,2,refused,30763,8.560171,1.700553
6,0.65,41,3,complied,10237,3.805405,1.24448
6,0.65,41,3,refused,30763,3.905274,1.256838
6,0.65,41,4,complied,10237,2.168354,1.16298
6,0.65,41,4,refused,30763,2.16897,1.157009
7,0.75,16,0,complied,10229,-2.601201,0.943367
7,0.75,16,0,refused,30759,-2.66002,0.962322
7,0.75,16,1,complied,10229,-5.054619,1.168892
7,0.75,16,1,refused,30759,-5.115307,1.178273
7,0.75,16,2,complied,10229,-1.767696,0.923687
7,0.75,16,2,refused,30759,-1.802396,0.937481
7,0.75,16,3,complied,10229,-2.135912,0.901608
7,0.75,16,3,refused,30759,-2.147061,0.912578
7,0.75,16,4,complied,10229,-2.809099,0.984465
7,0.75,16,4,refused,30759,-2.864249,1.009394
7,0.75,33,0,complied,10229,26.355201,4.477383
7,0.75,33,0,refused,30759,26.354247,4.484654
7,0.75,33,1,complied,10229,2.262401,1.167951
7,0.75,33,1,refused,30759,2.256834,1.156589
7,0.75,33,2,complied,10229,9.98714,2.257037
7,0.75,33,2,refused,30759,10.008272,2.22475
7,0.75,33,3,complied,10229,3.626071,1.566899
7,0.75,33,3,refused,30759,3.692842,1.536852
7,0.75,33,4,complied,10229,1.95072,2.149239
7,0.75,33,4,refused,30759,1.972098,2.142038
7,0.75,38,0,complied,10229,28.469438,4.051352
7,0.75,38,0,refused,30759,28.493247,4.028945
7,0.75,38,1,complied,10229,1.922051,1.138758
7,0.75,38,1,refused,30759,1.874049,1.11133
7,0.75,38,2,complied,10229,10.720986,1.986164
7,0.75,38,2,refused,30759,10.828951,1.954607
7,0.75,38,3,complied,10229,2.912281,1.650036
7,0.75,38,3,refused,30759,3.09205,1.61803
7,0.75,38,4,complied,10229,1.71847,1.566873
