bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
5,0.55,29,0,refused,27730,-2.193674,5.492489
5,0.55,29,1,complied,30640,-12.798984,4.748669
5,0.55,29,1,refused,27730,-13.285619,4.627977
5,0.55,29,2,complied,30640,-10.58436,5.601517
5,0.55,29,2,refused,27730,-12.592527,5.238531
5,0.55,29,3,complied,30640,-18.307457,6.188612
5,0.55,29,3,refused,27730,-18.779857,5.707592
5,0.55,29,4,complied,30640,-24.062434,6.36681
5,0.55,29,4,refused,27730,-24.670539,6.070399
6,0.65,2,0,complied,30634,0.110699,0.181258
6,0.65,2,0,refused,27731,0.097357,0.166952
6,0.65,2,1,complied,30634,-0.364191,0.351371
6,0.65,2,1,refused,27731,-0.440547,0.319829
6,0.65,2,2,complied,30634,-0.508053,0.20339
6,0.65,2,2,refused,27731,-0.504135,0.181719
6,0.65,2,3,complied,30634,-0.535886,0.262218
6,0.65,2,3,refused,27731,-0.571081,0.250233
6,0.65,2,4,complied,30634,-0.906107,0.302976
6,0.65,2,4,refused,27731,-0.945065,0.293469
6,0.65,22,0,complied,30634,-0.651841,1.666715
6,0.65,22,0,refused,27731,-0.724486,1.544008
6,0.65,22,1,complied,30634,-4.522118,3.033012
6,0.65,22,1,refused,27731,-4.818357,1.760955
6,0.65,22,2,complied,30634,-4.513503,2.585155
6,0.65,22,2,refused,27731,-5.087049,1.806845
6,0.65,22,3,complied,30634,-7.655549,3.845126
6,0.65,22,3,refused,27731,-7.64199,1.584779
6,0.65,22,4,complied,30634,-9.73121,4.977738
6,0.65,22,4,refused,27731,-9.782555,1.637113
6,0.65,26,0,complied,30634,-1.562209,3.678589
6,0.65,26,0,refused,27731,-1.871492,3.402944
6,0.65,26,1,complied,30634,-8.095737,3.753289
6,0.65,26,1,refused,27731,-8.633633,2.795913
6,0.65,26,2,complied,30634,-7.124632,3.810892
6,0.65,26,2,refused,27731,-8.16652,3.157613
6,0.65,26,3,complied,30634,-11.894444,4.805478
6,0.65,26,3,refused,27731,-11.866106,3.17595
6,0.65,26,4,complied,30634,-15.331382,5.74037
6,0.65,26,4,refused,27731,-15.418111,3.246001
6,0.65,28,0,complied,30634,-1.814032,5.095778
6,0.65,28,0,refused,27731,-2.383302,4.776347
6,0.65,28,1,complied,30634,-10.988361,4.696539
6,0.65,28,1,refused,27731,-11.658174,3.903673
6,0.65,28,2,complied,30634,-9.754038,5.081195
6,0.65,28,2,refused,27731,-11.334293,4.422271
6,0.65,28,3,complied,30634,-15.503858,6.128958
6,0.65,28,3,refused,27731,-15.732707,4.883565
6,0.65,28,4,complied,30634,-20.067903,7.026505
6,0.65,28,4,refused,27731,-20.426675,5.1684
6,0.65,29,0,complied,30634,-1.322262,5.94918
6,0.65,29,0,refused,27731,-2.186329,5.506847
6,0.65,29,1,complied,30634,-12.702033,5.330072
6,0.65,29,1,refused,27731,-13.35428,4.709132
6,0.65,29,2,complied,30634,-10.574614,5.858921
6,0.65,29,2,refused,27731,-12.619756,5.263216
6,0.65,29,3,complied,30634,-18.343372,6.91633
6,0.65,29,3,refused,27731,-18.7764,5.772472
6,0.65,29,4,complied,30634,-24.059227,7.788515
6,0.65,29,4,refused,27731,-24.66482,6.149678
7,0.75,2,0,complied,30636,0.112262,0.178321
7,0.75,2,0,refused,27730,0.099292,0.165894
7,0.75,2,1,complied,30636,-0.371566,0.344877
7,0.75,2,1,refused,27730,-0.444609,0.319115
7,0.75,2,2,complied,30636,-0.508004,0.197977
7,0.75,2,2,refused,27730,-0.505447,0.180323
7,0.75,2,3,complied,30636,-0.534294,0.259261
7,0.75,2,3,refused,27730,-0.568325,0.248865
7,0.75,2,4,complied,30636,-0.904155,0.297675
7,0.75,2,4,refused,27730,-0.942205,0.291955
7,0.75,22,0,complied,30636,-0.772521,1.705221
7,0.75,22,0,refused,27730,-0.729602,1.514773
7,0.75,22,1,complied,30636,-4.621401,2.602362
7,0.75,22,1,refused,27730,-4.89257,1.69267
7,0.75,22,2,complied,30636,-4.733117,2.404345
7,0.75,22,2,refused,27730,-5.12335,1.777966
7,0.75,22,3,complied,30636,-7.756203,3.19811
7,0.75,22,3,refused,27730,-7.62123,1.572736
7,0.75,22,4,complied,30636,-9.827231,4.03255
7,0.75,22,4,refused,27730,-9.766016,1.627348
7,0.75,26,0,complied,30636,-1.802269,3.75218
7,0.75,26,0,refused,27730,-1.944375,3.413307
7,0.75,26,1,complied,30636,-8.2308,3.401824
7,0.75,26,1,refused,27730,-8.71131,2.709718
7,0.75,26,2,complied,30636,-7.446453,3.762951
7,0.75,26,2,refused,27730,-8.287313,3.147613
7,0.75,26,3,complied,30636,-12.106996,4.370848
7,0.75,26,3,refused,27730,-11.847933,3.180831
7,0.75,26,4,complied,30636,-15.526389,4.996049
7,0.75,26,4,refused,27730,-15.378798,3.246507
7,0.75,28,0,complied,30636,-2.131085,5.242629
7,0.75,28,0,refused,27730,-2.442717,4.82465
7,0.75,28,1,complied,30636,-11.193634,4.406051
7,0.75,28,1,refused,27730,-11.764344,3.761396
7,0.75,28,2,complied,30636,-10.165805,5.113238
7,0.75,28,2,refused,27730,-11.413761,4.403495
7,0.75,28,3,complied,30636,-15.848817,5.884616
7,0.75,28,3,refused,27730,-15.641719,4.889346
7,0.75,28,4,complied,30636,-20.377769,6.486994
