bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
0,0.05,25,4,refused,27821,12.62721,2.420539
0,0.05,26,0,complied,30735,-12.415766,5.638866
0,0.05,26,0,refused,27821,-11.699106,5.758407
0,0.05,26,1,complied,30735,25.873943,5.23705
0,0.05,26,1,refused,27821,25.623684,5.083279
0,0.05,26,2,complied,30735,34.400165,5.432798
0,0.05,26,2,refused,27821,34.503809,5.146012
0,0.05,26,3,complied,30735,-34.857556,8.076764
0,0.05,26,3,refused,27821,-34.611869,7.82227
0,0.05,26,4,complied,30735,14.336148,2.870736
0,0.05,26,4,refused,27821,13.98211,2.807733
0,0.05,27,0,complied,30735,-15.555214,6.478668
0,0.05,27,0,refused,27821,-14.713731,6.555029
0,0.05,27,1,complied,30735,30.780502,6.630321
0,0.05,27,1,refused,27821,30.598625,6.424381
0,0.05,27,2,complied,30735,41.320459,6.401554
0,0.05,27,2,refused,27821,41.457363,6.084382
0,0.05,27,3,complied,30735,-41.842856,9.595644
0,0.05,27,3,refused,27821,-41.713056,9.199761
0,0.05,27,4,complied,30735,16.824145,3.763076
0,0.05,27,4,refused,27821,16.588666,3.749179
0,0.05,28,0,complied,30735,-16.694775,7.409378
0,0.05,28,0,refused,27821,-16.026356,7.610097
0,0.05,28,1,complied,30735,33.839711,7.846097
0,0.05,28,1,refused,27821,33.836014,7.647629
0,0.05,28,2,complied,30735,45.987043,7.597197
0,0.05,28,2,refused,27821,46.279672,7.418206
0,0.05,28,3,complied,30735,-46.215696,12.345058
0,0.05,28,3,refused,27821,-46.257871,11.963312
0,0.05,28,4,complied,30735,18.335687,4.6842
0,0.05,28,4,refused,27821,18.119513,4.671525
0,0.05,29,0,complied,30735,-20.252326,8.615974
0,0.05,29,0,refused,27821,-19.248922,8.788095
0,0.05,29,1,complied,30735,39.767426,9.597611
0,0.05,29,1,refused,27821,39.680793,9.384907
0,0.05,29,2,complied,30735,53.389497,9.389482
0,0.05,29,2,refused,27821,53.918288,9.190136
0,0.05,29,3,complied,30735,-54.461071,14.389847
0,0.05,29,3,refused,27821,-54.039166,14.19619
0,0.05,29,4,complied,30735,21.112529,5.742327
0,0.05,29,4,refused,27821,20.533275,5.736812
0,0.05,30,0,complied,30735,-24.150235,9.776376
0,0.05,30,0,refused,27821,-23.336675,9.834233
0,0.05,30,1,complied,30735,48.018744,11.805607
0,0.05,30,1,refused,27821,48.409469,11.34762
0,0.05,30,2,complied,30735,64.466096,11.176286
0,0.05,30,2,refused,27821,65.765694,10.794069
0,0.05,30,3,complied,30735,-65.078938,15.881485
0,0.05,30,3,refused,27821,-65.384928,15.374401
0,0.05,30,4,complied,30735,25.548477,6.752693
0,0.05,30,4,refused,27821,25.124598,6.692587
0,0.05,31,0,complied,30735,-29.03648,11.204963
0,0.05,31,0,refused,27821,-27.843168,11.182783
0,0.05,31,1,complied,30735,57.491201,13.988793
0,0.05,31,1,refused,27821,57.775665,13.486766
0,0.05,31,2,complied,30735,76.71857,13.229362
0,0.05,31,2,refused,27821,78.075933,12.919892
0,0.05,31,3,complied,30735,-78.176263,18.258679
0,0.05,31,3,refused,27821,-78.465221,17.859981
0,0.05,31,4,complied,30735,31.354094,8.1479
0,0.05,31,4,refused,27821,30.781427,7.983023
0,0.05,32,0,complied,30735,-32.458952,12.840911
0,0.05,32,0,refused,27821,-31.090337,12.852874
0,0.05,32,1,complied,30735,68.827664,16.138725
0,0.05,32,1,refused,27821,68.420248,15.635042
0,0.05,32,2,complied,30735,90.413273,14.472991
0,0.05,32,2,refused,27821,91.38957,14.372846
0,0.05,32,3,complied,30735,-93.478677,20.843375
0,0.05,32,3,refused,27821,-92.877652,20.91247
0,0.05,32,4,complied,30735,36.85379,9.69345
0,0.05,32,4,refused,27821,35.847848,9.484959
0,0.05,33,0,complied,30735,-40.170364,13.973738
0,0.05,33,0,refused,27821,-38.18256,13.984533
0,0.05,33,1,complied,30735,83.69028,17.85775
0,0.05,33,1,refused,27821,82.611556,17.498081
0,0.05,33,2,complied,30735,109.047887,16.238782
0,0.05,33,2,refused,27821,109.318784,16.576791
0,0.05,33,3,complied,30735,-113.646408,23.10237
0,0.05,33,3,refused,27821,-112.279016,24.082857
0,0.05,33,4,complied,30735,45.515757,10.547203
0,0.05,33,4,refused,27821,44.295385,10.353807
0,0.05,34,0,complied,30735,-47.32891,14.990503
0,0.05,34,0,refused,27821,-44.594647,14.989219
0,0.05,34,1,complied,30735,97.416048,20.044941
0,0.05,34,1,refused,27821,95.631549,20.001039
0,0.05,34,2,complied,30735,125.077905,18.842241
0,0.05,34,2,refused,27821,124.524157,19.577705
0,0.05,34,3,complied,30735,-131.687717,27.105651
0,0.05,34,3,refused,27821,-129.445002,28.95442
0,0.05,34,4,complied,30735,53.355143,11.734078
0,0.05,34,4,refused,27821,51.783947,11.663401
0,0.05,35,0,complied,30735,-55.41092,15.892465
0,0.05,35,0,refused,27821,-52.631709,15.84009
0,0.05,35,1,complied,30735,112.476603,21.651117
0,0.05,35,1,refused,27821,110.382526,21.492959
0,0.05,35,2,complied,30735,143.031867,21.541096
0,0.05,35,2,refused,27821,142.344711,22.39375
0,0.05,35,3,complied,30735,-151.680421,29.580424
0,0.05,35,3,refused,27821,-149.199082,31.421695
0,0.05,35,4,complied,30735,60.715065,13.075321
0,0.05,35,4,refused,27821,59.032824,13.043004
0,0.05,36,0,complied,30735,-70.286508,17.94583
0,0.05,36,0,refused,27821,-66.722869,17.655115
0,0.05,36,1,complied,30735,136.506593,25.869081
0,0.05,36,1,refused,27821,133.324663,25.611457
0,0.05,36,2,complied,30735,169.628335,25.514475
0,0.05,36,2,refused,27821,167.787184,26.505541
0,0.05,36,3,complied,30735,-186.916968,35.857769
0,0.05,36,3,refused,27821,-182.364652,38.221128
0,0.05,36,4,complied,30735,75.433451,15.33387
0,0.05,36,4,refused,27821,72.901179,15.032345
0,0.05,37,0,complied,30735,-82.825086,20.199153
0,0.05,37,0,refused,27821,-78.491957,20.138998
