bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
9,0.95,16,3,complied,10195,1.127543,1.024004
9,0.95,16,3,refused,30662,1.184722,1.02784
9,0.95,16,4,complied,10195,1.950097,0.991802
9,0.95,16,4,refused,30662,1.972882,0.973488
9,0.95,17,0,complied,10195,8.527222,1.69199
9,0.95,17,0,refused,30662,8.33989,1.780093
9,0.95,17,1,complied,10195,8.283889,2.069771
9,0.95,17,1,refused,30662,8.017837,2.241325
9,0.95,17,2,complied,10195,3.826204,1.21022
9,0.95,17,2,refused,30662,3.830457,1.237868
9,0.95,17,3,complied,10195,1.434449,1.185521
9,0.95,17,3,refused,30662,1.441934,1.174359
9,0.95,17,4,complied,10195,1.869168,1.137158
9,0.95,17,4,refused,30662,1.855824,1.06526
9,0.95,26,0,complied,10195,-1.314047,1.15319
9,0.95,26,0,refused,30662,-1.214118,1.13252
9,0.95,26,1,complied,10195,2.206868,1.216066
9,0.95,26,1,refused,30662,2.230064,1.194064
9,0.95,26,2,complied,10195,0.229024,1.775551
9,0.95,26,2,refused,30662,-0.220665,2.044023
9,0.95,26,3,complied,10195,2.241464,1.23164
9,0.95,26,3,refused,30662,2.20438,1.230083
9,0.95,26,4,complied,10195,4.564495,1.536728
9,0.95,26,4,refused,30662,4.594556,1.538991
9,0.95,31,0,complied,10195,-2.290627,1.234698
9,0.95,31,0,refused,30662,-2.226074,1.254319
9,0.95,31,1,complied,10195,-1.345959,1.287395
9,0.95,31,1,refused,30662,-1.371533,1.261056
9,0.95,31,2,complied,10195,5.75914,1.720862
9,0.95,31,2,refused,30662,5.602244,1.744781
9,0.95,31,3,complied,10195,6.339465,2.466624
9,0.95,31,3,refused,30662,6.21899,2.414096
9,0.95,31,4,complied,10195,37.04601,6.822664
9,0.95,31,4,refused,30662,37.08062,6.680765
9,0.95,34,0,complied,10195,-2.506164,1.290065
9,0.95,34,0,refused,30662,-2.478858,1.281745
9,0.95,34,1,complied,10195,-1.22431,1.207064
9,0.95,34,1,refused,30662,-1.172333,1.173253
9,0.95,34,2,complied,10195,6.749835,1.651012
9,0.95,34,2,refused,30662,6.667432,1.669721
9,0.95,34,3,complied,10195,9.115952,2.566917
9,0.95,34,3,refused,30662,9.046582,2.534858
9,0.95,34,4,complied,10195,48.02934,7.472065
9,0.95,34,4,refused,30662,48.066193,7.470179
